# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:41 BST 2015 [seed=1430153560514]
state	age(CHICKEN_THAILAND_KANCHANABURI_CK_160_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
24000	0.8250365887347422	-4695.017709403567	-323.9322736080769	-4371.08543579549	19.41578554830556	67.20021545552191	4.9352181772240815	6.995064804585571	5.921337119759955	6.428030246517113	4.0	4.0	5.0	1.0	6.0	9.092529316552978	0.5786916815299843	0.5680720613398323	1.8532362571301837	0.0015592295505431725	-1235.6463491408256	-1193.0403561525134	-1942.398730502151	-74.30790387266875
25000	1.7909511976014214	-4705.518367747131	-324.89358791763715	-4380.624779829494	22.25285059892227	52.90847497420437	3.892521998969948	6.200877857725295	11.126421423292975	5.299407404924524	5.0	2.0	2.0	3.0	8.0	10.303142004401948	0.5786916815299843	0.5325010540839267	1.8888072643860896	0.0012478611719371636	-1237.037958050055	-1199.4692478097998	-1944.1175739696394	-74.83521744135336
26000	0.575241352255867	-4701.981722606731	-326.66554578178034	-4375.31617682495	20.788015278310674	117.01884491340826	1.4326250762379293	4.9595454931006095	4.596891534182621	8.298063354573756	6.0	1.0	1.0	1.0	11.0	10.63651869017111	0.656790999577368	0.594373361514898	1.7488356389077346	0.0013580659344838198	-1233.7961707848253	-1193.4412852119963	-1948.0787208281288	-74.82574480545827
27000	0.40523776648043386	-4697.160724356398	-328.3670549310199	-4368.793669425378	20.81892360161705	98.47418935889301	1.5693453599658147	5.271373973482588	8.410943664556301	10.200488793236104	5.0	1.0	2.0	7.0	5.0	10.829427423798117	0.6347587045925815	0.5797125802701826	1.7855287151372365	0.0013602367873453232	-1236.1194862831137	-1194.3439448883503	-1938.3302382539134	-76.12095357698024
28000	1.2254554279580117	-4709.064372323945	-327.3809684054545	-4381.68340391849	20.366338545531715	91.72417262172658	12.72440706840368	6.8056230098774515	7.318661176708388	5.552809406024705	4.0	5.0	2.0	7.0	2.0	12.209749395986632	0.5198849280375741	0.48791822917558736	1.9921968427868393	0.0012725132237240012	-1239.8041396448093	-1201.9682062011907	-1939.9110580724898	-76.62327750521072
29000	2.0309952413229326	-4710.802771102651	-334.83172279624614	-4375.971048306405	21.033714488277244	117.63265866781921	12.831227138472467	12.053295379749033	10.320048583921029	42.7660289099326	5.0	2.0	7.0	5.0	1.0	8.3934663432107	0.5290394558562641	0.6037361264519658	1.8672244176917707	0.001331840946793518	-1232.3806430841187	-1197.0199158498751	-1946.570489372411	-79.48669038029496
30000	2.0431085269769085	-4706.757834532278	-329.9055986144187	-4376.85223591786	17.905225814001245	127.73672088569302	8.765445045519398	11.65535265464104	10.00327942412251	25.74976767229606	3.0	9.0	3.0	2.0	3.0	11.172469702542081	0.5937808200917302	0.700778046985029	1.7054411329232417	0.0016733754347076574	-1236.4197598763456	-1202.042585334791	-1938.3898907067235	-75.77349501989693
31000	3.5491267916728813	-4703.9820847210385	-328.09818958550306	-4375.883895135536	18.288187430913656	131.96669059377908	20.723910020395973	7.80162232422861	13.387419696474621	8.038836688926041	3.0	5.0	5.0	6.0	1.0	8.670355403153675	0.6739080313247936	0.6288911136535627	1.6972008550216446	0.0013739767835641349	-1233.1347804817988	-1195.4131612703945	-1947.3359533833427	-75.38478620106052
32000	0.681905609849791	-4699.459265636173	-328.30862655834585	-4371.150639077827	19.713399846290947	155.61016384794678	12.975839103269493	4.611339098724274	9.77617274583449	4.427732820481857	4.0	6.0	4.0	1.0	5.0	8.288771451425223	0.5448512758811013	0.4812911289490479	1.9738575951698518	0.0014139946806646794	-1236.166446460779	-1198.7231083788113	-1936.261084238236	-76.45724678049989
33000	1.5128394368630742	-4707.686866429143	-331.8487387687802	-4375.838127660363	22.23755820117795	114.40133439442391	20.232592270844506	10.084785531081849	6.81405011932497	10.983461374243607	4.0	8.0	3.0	4.0	1.0	9.66716963189095	0.7136254965996839	0.6031510399535562	1.683223463446761	0.0013100017767392286	-1237.435044501603	-1201.4689630804564	-1936.9341200783035	-79.64189950968274
34000	0.6846612272984338	-4714.124981043459	-344.55096690628426	-4369.574014137175	23.372340345515983	1167.9559420990583	9.089171057459389	8.447772753535899	14.531146503345498	61.01146525648054	3.0	8.0	2.0	4.0	3.0	7.79925057502757	0.6148767378440694	0.5657331120587221	1.8193901500972096	0.0012292285215172174	-1234.721267760448	-1196.1718755529625	-1938.6808708237645	-84.23912927313052
35000	0.5250234733369946	-4711.875908661816	-334.24889991860005	-4377.627008743216	26.288633842760486	1195.5377755663976	29.15366164096523	14.159452009138661	19.762489751459263	6.369453853075348	1.0	5.0	3.0	6.0	5.0	11.102577239104082	0.6005230896485366	0.6228524257485044	1.7766244846029597	0.001148889618816121	-1236.5092331202613	-1200.4875494767205	-1940.6302261462345	-76.1756828713274
36000	2.5044362704116656	-4716.016644325832	-339.17415861026905	-4376.842485715563	24.985058318724565	605.7566710972983	42.10429805919289	22.46177407933219	5.1517901323382445	11.171864932309372	1.0	13.0	3.0	1.0	2.0	9.615846929364716	0.43738522246336864	0.5671063907671929	1.995508386769439	0.0011600037395058799	-1239.6263404427204	-1195.4174711005746	-1941.798674172268	-82.34708628662021
37000	2.8753686335798534	-4713.904097144903	-337.10301433581037	-4376.801082809093	24.10669950985311	137.5615771599049	24.767612474526747	36.37762029547635	13.858159759472695	52.548484414464454	1.0	10.0	1.0	7.0	1.0	11.235747034069227	0.6241457528422283	0.6048101758697574	1.7710440712880149	0.0012270770362896276	-1235.1422736158047	-1200.8571369470997	-1940.8016722461884	-79.3232581114172
38000	1.075581719709041	-4711.873199774411	-341.0513389298638	-4370.821860844547	25.593564444428164	511.80803382976933	10.730840308768583	9.868625477876993	22.776636787174997	77.82319096208732	2.0	8.0	5.0	3.0	2.0	10.873618036434733	0.5985610614726711	0.5879800659113812	1.8134588726159484	0.0011428956369621023	-1238.4277963399607	-1197.5592863659629	-1934.8347781386235	-81.4769720747803
39000	2.3451784126223707	-4714.324753697804	-341.1218142858295	-4373.2029394119745	22.322139126419827	648.5100992675393	48.76590230360983	13.434554020701736	11.249703687878986	34.82305749404414	1.0	5.0	5.0	5.0	4.0	8.819631228099395	0.6463848069046011	0.5523245987706931	1.8012905943247062	0.0012137823745467914	-1231.8755111147996	-1193.7298509995983	-1947.5975772975764	-82.54824378347662
40000	1.057186351022119	-4697.488909465174	-330.34747602120024	-4367.141433443974	22.146214282403818	320.38626535867274	18.13044390926694	17.933882187806258	13.321811290138804	8.606111192150157	1.0	10.0	3.0	3.0	3.0	8.30548901370938	0.5566074845679614	0.5500474685912501	1.8933450468407889	0.001336745724565764	-1232.8428510411004	-1193.3221860085407	-1940.976396394333	-75.62471487923412
41000	1.0361796584202845	-4701.340793600179	-322.36444470864456	-4378.976348891534	18.48484711645125	71.83372356530046	12.433912984213295	6.866340841495667	7.492045618642607	9.45038224008465	4.0	4.0	5.0	5.0	2.0	7.916028329251263	0.6133912035813034	0.4963674147338274	1.8902413816848695	0.0014797238128590633	-1235.736991449656	-1197.2017034634396	-1946.0376539784381	-71.94960183069801
42000	2.4953657209865914	-4709.926180149769	-329.6645472393857	-4380.261632910383	15.90436404897002	50.40537765775637	6.341678407925543	11.626144708621412	33.40668898037557	8.820436112779513	5.0	9.0	3.0	2.0	1.0	8.06592806399666	0.6367986118436321	0.5275034183717188	1.8356979697846494	0.0017198374592814788	-1235.0234323327854	-1193.3652908692045	-1951.872909708393	-76.57248966092283
43000	2.1827552770137677	-4700.4862248973295	-325.5654193292444	-4374.920805568085	17.53773196681404	165.76681830477096	15.955837730467529	6.7606348860393615	6.368454365980621	4.339090917362286	3.0	8.0	6.0	1.0	2.0	9.110141837186417	0.643819496801914	0.639756495480398	1.7164240077176882	0.0017001864603291528	-1233.8115693723855	-1192.1704192420157	-1948.9388169536835	-74.20076343928201
44000	0.019267130268629806	-4697.599330683044	-327.1045369078246	-4370.4947937752195	18.89072734774228	86.65900274422518	31.298044619838443	4.450076006359873	4.869783808555146	4.805581053679087	3.0	6.0	5.0	1.0	5.0	11.737074874159891	0.6144989226636868	0.5451441317543427	1.8403569455819706	0.0017226203775006132	-1232.0056222598685	-1193.800473579513	-1944.6886979358376	-76.35530892059354
45000	1.5422281816433028	-4696.967608433193	-320.1082368842549	-4376.859371548939	20.41747297361495	118.28641629030304	8.924055276783616	10.266046212236558	6.300893172817991	10.626027384901267	2.0	11.0	1.0	3.0	3.0	11.010323060316614	0.5757618918350689	0.6204443538147809	1.8037937543501505	0.0014612621784413768	-1236.3195472776356	-1196.0570169695466	-1944.482807301756	-68.02037669173797
46000	2.2186387350682075	-4699.078073273739	-325.4400972649135	-4373.637976008826	18.59479896378833	430.363724571506	12.371205335110895	7.038285875216576	8.641303215128062	4.644747315553338	2.0	13.0	2.0	2.0	1.0	10.386600841643224	0.676676203415597	0.5567307089633509	1.7665930876210523	0.0016557060182431668	-1234.7558238943188	-1196.245444675082	-1942.6367074394252	-71.72558728075118
47000	2.0592718428986254	-4692.631313651226	-320.6657298419317	-4371.965583809295	18.270672409523637	112.87362029255951	12.919337550905558	15.855622043054623	9.789264185549921	6.3177735490948415	2.0	11.0	1.0	4.0	2.0	6.595741808413649	0.6987589315320495	0.6151247442690251	1.6861163241989257	0.0016782543495199003	-1232.8086409447076	-1190.8402053940981	-1948.3167374704888	-68.86020838701438
48000	2.268669793056458	-4680.338024514376	-312.10735360796747	-4368.230670906409	15.801120776098076	29.231327250540062	6.381775609122362	2.1351709788407254	2.3010652458916425	4.349547689128284	5.0	10.0	3.0	1.0	1.0	9.795547692340092	0.5703441471403823	0.5761055552497825	1.8535502976098357	0.002118288861992991	-1232.6400856977148	-1191.475399442497	-1944.1151857661969	-65.85024795472198
49000	1.6904113200077253	-4678.705632386736	-315.97469435411136	-4362.730938032625	15.592506728019595	81.83848690418499	7.49331238989516	2.9180471865100492	2.500921217709119	1.59337998057261	5.0	7.0	5.0	2.0	1.0	9.422460226080503	0.5372906467044115	0.5548837211155937	1.9078256321799951	0.0021820482794760064	-1232.5329572877922	-1189.3436509592796	-1940.854329785553	-68.68685618285699
50000	1.3818403527696548	-4690.286271454002	-317.94870398232337	-4372.337567471679	16.058620789583284	96.98174564270316	4.793031882324706	17.17480215590731	8.41252314830612	9.132541627945713	4.0	7.0	1.0	6.0	2.0	6.819431537527634	0.5896489993612878	0.48281130376227044	1.927539696876442	0.002073931540054499	-1233.7495418654596	-1194.5790863159439	-1944.0089392902753	-64.87293083222897
51000	1.6208079303122627	-4690.502274239235	-318.2959679369274	-4372.206306302307	13.66149224671278	166.1448589080438	7.299284138671458	17.241227522275793	7.843799310035169	4.81999414071802	3.0	8.0	3.0	2.0	4.0	11.072271368216565	0.5896489993612878	0.6123930031049637	1.7979579975337487	0.001984848922267664	-1234.9654960526127	-1196.3419957833992	-1940.8988144662958	-65.03707293899424
52000	3.0002385622963557	-4684.459912793334	-316.7175173813027	-4367.742395412031	15.031528958663454	122.10221284610901	11.794833802682433	7.637925099521278	10.371597106078125	5.682058134598994	3.0	9.0	2.0	3.0	3.0	9.815045855477141	0.5976642176293054	0.5232868630363894	1.8790489193343054	0.0020627172123963665	-1231.811132335794	-1193.9363737147494	-1941.9948893614883	-65.07559699451446
53000	1.1469500908338381	-4685.036360025132	-316.4414884995241	-4368.594871525608	14.709187442798806	29.446735081653927	17.29895290045858	9.388237807237475	0.7580023627652333	2.0075222130735697	2.0	6.0	6.0	1.0	5.0	9.3667917867031	0.5397979716537513	0.6341810881651397	1.8260209401811094	0.0020785706123768117	-1236.2425070101044	-1189.3040431609502	-1943.0483213545535	-68.50825869306249
54000	0.2148922100550159	-4689.8528876052405	-317.746883275428	-4372.106004329812	17.41368944237542	42.46489985935724	10.097433923428293	12.396096717931771	0.9925443731568001	2.0916818044486005	3.0	7.0	4.0	1.0	5.0	11.549711736345653	0.5160950304026503	0.5530212892574848	1.9308836803398655	0.0021196021864673016	-1238.5908944986948	-1194.1434321999996	-1939.3716776311176	-69.06928426444058
55000	0.5955047129732267	-4682.174674537214	-312.50182416321314	-4369.6728503740005	16.370021901880516	122.10058626264014	8.482206989213157	8.087308634266194	0.9012048141140434	1.4367408999043907	3.0	7.0	5.0	2.0	3.0	9.08897419048591	0.6133120919873603	0.4999774305952673	1.8867104774173733	0.0020672761195056153	-1236.3607053555088	-1193.5767556470705	-1939.7353893714214	-63.573726534797856
56000	2.8999511897677	-4677.089457557003	-307.3436445383146	-4369.745813018688	12.422977031205324	60.12051623986955	8.362786670313723	2.4495306657701934	2.827314863875697	3.636266405551956	2.0	8.0	2.0	4.0	4.0	7.259584708602362	0.5837290788157941	0.6020649133924605	1.8142060077917466	0.0023591953537437926	-1233.9156977124464	-1189.9610250495734	-1945.8690902566682	-59.978738658432796
57000	2.1120025092820502	-4680.801979429798	-309.6170377692184	-4371.184941660579	13.115189405740221	178.92730194600173	9.451673084181431	5.467441546571175	2.9755635712025064	2.404041103383472	1.0	8.0	3.0	2.0	6.0	10.631712274288375	0.6478655088231206	0.5623408150680217	1.7897936761088589	0.002496870464905723	-1236.537376840747	-1192.8350964341146	-1941.812468385718	-59.60184383791131
58000	1.901131974301319	-4688.171103339328	-318.66564231401105	-4369.505461025316	12.721856306755695	149.69436072194335	24.201608187366197	16.23416666330559	3.944482718377081	0.6842271224577432	1.0	8.0	2.0	8.0	1.0	8.380721818872939	0.5522418999889579	0.6553472091045719	1.7924108909064713	0.0025351672278385333	-1233.6872350839826	-1197.3338895632203	-1938.4843363781138	-67.6692520193307
59000	0.06856085704896575	-4675.116619840314	-310.3976938215063	-4364.718926018808	12.617354380425454	76.88768789722094	29.829619652097215	19.44865463357175	4.590174443971513	1.6935650929891792	1.0	2.0	7.0	5.0	5.0	9.83503797671593	0.5969707649761817	0.5552994583397245	1.847729776684095	0.002667240717131415	-1234.1189964983025	-1194.762293720257	-1935.8376358002479	-59.63641958694676
60000	0.04544394711850419	-4678.631733979913	-307.85205696280167	-4370.779677017112	10.978139274440764	57.74019591634102	16.15173866357886	5.886866340163651	10.520022501371116	0.7485965463228152	2.0	5.0	2.0	7.0	4.0	9.83503797671593	0.5698417243539329	0.665657556446539	1.7645007191995294	0.0027854029934329958	-1233.0977345972685	-1192.2260555569578	-1945.455886862886	-57.78526156742266
61000	2.3310419536542746	-4674.50393873685	-307.34383798491984	-4367.16010075193	12.028309580700624	174.8842263145958	9.93497833376948	8.632370185320193	2.606699578597466	2.5886834049445464	2.0	6.0	3.0	3.0	6.0	9.733354435569726	0.6367209227295423	0.49495638684916465	1.8683226904212944	0.00310790769989179	-1231.8891215563467	-1190.176226458428	-1945.0947527371552	-56.85110394966853
62000	2.204154717971943	-4681.290648295862	-312.826707759202	-4368.463940536661	12.187861162174343	234.388386629509	13.042427448298335	19.267033332113375	1.229390977578591	1.4561291657889321	3.0	7.0	2.0	1.0	7.0	9.715184365526243	0.5225541593029321	0.5483820773970093	1.92906376330006	0.0028652959904830466	-1234.0247540997748	-1192.6373353070285	-1941.8018511298574	-60.86628519790125
63000	1.6908211085900393	-4663.837139012689	-297.53322132357926	-4366.303917689109	9.822709853214894	21.094828697082132	13.19732767110864	0.6580150342830486	1.473466764123851	0.7223258952436938	7.0	3.0	1.0	3.0	6.0	7.144273850296939	0.5096980096221638	0.5564100979050808	1.9338918924727568	0.003448777700012324	-1232.3466271137452	-1189.2382433927723	-1944.719047182591	-53.25627927997634
64000	1.100155397927761	-4673.87930151277	-303.72415442086526	-4370.155147091905	11.54020269071001	22.54541406397783	14.750787383613694	7.777254625013634	1.8913443689538776	1.507852474631394	8.0	2.0	2.0	1.0	7.0	9.24975012001636	0.6029703529817156	0.6233592848668159	1.7736703621514698	0.003699279545310157	-1231.6052052007312	-1194.963785193645	-1943.5861566975284	-57.40825649186445
65000	1.15086723439381	-4670.875692760561	-307.61783914834746	-4363.257853612214	11.530412737948156	34.782639395469886	14.757841248853435	8.468337298582933	3.924747834687401	3.7758154484597535	6.0	3.0	1.0	8.0	2.0	8.817362040312336	0.624032463362112	0.5509759694548838	1.8249915671830055	0.0030102505495845015	-1229.0133047040679	-1192.8219860213765	-1941.4225628867696	-59.46533795878076
66000	0.441267053358275	-4677.6317622991555	-312.81374709577705	-4364.818015203378	12.248115650457406	40.37179953353292	21.22425201423727	12.251385651020353	3.371898523989922	12.410872382406192	1.0	4.0	1.0	13.0	1.0	8.471393233423617	0.5543157179196883	0.6464252239289789	1.7992590581513344	0.002856292899348573	-1233.286521302756	-1195.4193012678313	-1936.1121926327905	-61.18716156242349
67000	1.4469698510187803	-4678.912479056407	-312.4070206600775	-4366.50545839633	13.68951587565099	45.85343506353056	30.0582144715555	12.036797979260017	6.432721454653055	9.61985056677205	1.0	1.0	1.0	14.0	3.0	9.597856345409111	0.5905703029595842	0.5759271062412679	1.8335025907991493	0.0026598143088754946	-1234.8030232873161	-1194.198047779524	-1937.5043873294894	-61.39771449028305
68000	0.19494046098606077	-4672.846547022938	-308.8553493558505	-4363.991197667087	12.332058093369461	64.74808818150699	9.387740522000612	6.525667213795799	4.401686036783715	5.061775144328489	4.0	1.0	2.0	12.0	1.0	8.897004889772312	0.5944277231332382	0.49749212726310565	1.9080801496036577	0.0029242177002838147	-1234.5796992364637	-1197.1808284962374	-1932.2306699343862	-59.80838461501387
69000	0.17726015500332348	-4670.447504281163	-303.5025499196692	-4366.944954361494	11.421572483886205	53.764052099425676	30.912242691386606	3.7914881807204917	4.30194302311949	3.9279850138936987	3.0	1.0	4.0	10.0	2.0	8.18859903136884	0.6554467183359487	0.5548738879957851	1.7896793936682678	0.002728698117793573	-1234.9162602615588	-1193.0399689808885	-1938.9887251190464	-54.20379140785729
70000	0.8929472319806442	-4672.4986537029845	-305.6326509396978	-4366.866002763287	11.949091752413722	100.41824581372418	24.76614124891541	6.583790580594997	2.553752378743646	1.5465487718254425	2.0	2.0	5.0	10.0	1.0	7.4935787403863605	0.6061807343796273	0.559292574822873	1.8345266907975017	0.0029881525223594335	-1228.277980655339	-1190.1195441930913	-1948.4684779148565	-56.603803770080546
71000	0.5103062879060682	-4677.84015914507	-304.67376549772666	-4373.166393647343	11.128921665258366	20.752900513821675	26.438890023382932	1.9057607605977973	3.024643132473531	1.3340872774039632	4.0	5.0	2.0	7.0	2.0	7.128229602646917	0.5899738855193863	0.49800740036651725	1.9120187141140985	0.0031961497976653705	-1233.5238503204048	-1196.863404339295	-1942.7791389876443	-57.985065827379124
72000	0.026445325042722345	-4659.838374313285	-297.81783779358943	-4362.020536519696	10.32537363681642	19.22413209463759	9.712797082650692	3.125880442617821	0.7337813419163665	1.2561017802731005	6.0	4.0	3.0	5.0	2.0	9.560162437497416	0.6253561003116014	0.5608295016019086	1.8138143980864923	0.0032149104974506246	-1232.8684252527607	-1192.1773678238847	-1936.9747434430508	-53.51213982230638
73000	1.665646598965255	-4676.030793297257	-304.072999401376	-4371.957793895881	11.204429848084407	39.75878580838321	6.7422149833749625	2.318827723379409	2.1674000840778156	4.8212375617140415	7.0	4.0	1.0	7.0	1.0	9.843086664475246	0.670342119352009	0.4241436357004306	1.9055142449475626	0.002969676882210926	-1232.297405560798	-1198.3248911143046	-1941.3354972207785	-56.9664457169732
74000	0.35755532937731593	-4675.6493398102475	-299.2748977110205	-4376.374442099227	10.96646325828851	26.788008026533973	4.658978143861093	2.330733154830515	2.9808687368782643	0.9054485885649352	6.0	3.0	6.0	1.0	4.0	7.936589632452736	0.41725788142117937	0.4760466747958506	2.1066954437829724	0.0030374303456994255	-1245.0521439265985	-1194.9276665946218	-1936.394631578007	-54.634921342660824
75000	0.5591234999764743	-4669.679323937199	-302.28951321623333	-4367.389810720966	12.6932825434892	69.36926729208635	13.768710388468728	5.0156109269465885	3.4415165557679197	1.8038737265553821	5.0	1.0	6.0	1.0	7.0	7.581745418412378	0.5404493294345327	0.5455667512609426	1.9139839193045272	0.0028598868545718333	-1234.5210248051308	-1195.440974606577	-1937.4278113092591	-54.28243436329573
76000	0.8930195714696438	-4663.315613203765	-297.4107189764197	-4365.904894227345	10.54407858266657	52.92427703059763	8.869333360942305	5.102698956725095	0.9898661996260213	2.087212925829401	3.0	3.0	7.0	2.0	5.0	9.47474478498686	0.5709362673335043	0.5888149287673078	1.8402488038991902	0.0031938727505017813	-1234.5386566570446	-1195.148589348648	-1936.217648221652	-50.11819750597117
77000	0.04335839781742018	-4657.064285294729	-288.556500566093	-4368.507784728637	9.874744837638712	36.94151590977275	7.957525438750674	2.7336834666859535	0.5763463910551567	0.8395402112344864	2.0	1.0	11.0	5.0	1.0	9.843118596449557	0.6987011240607919	0.6423431963789916	1.6589556795602185	0.0039018600580237304	-1236.8138445588652	-1194.7933142622683	-1936.900625907503	-44.0373914168259
78000	0.2232546966579827	-4671.648461019803	-297.38535633108563	-4374.263104688717	10.54585341385122	87.61899846276272	8.039113230642753	2.945225655371597	1.0041566376223312	1.663578793397265	2.0	3.0	12.0	1.0	2.0	8.083769052614686	0.6067718773608488	0.7423856021663222	1.650842520472831	0.003695524358122345	-1233.3506894033937	-1199.072297619292	-1941.8401176660316	-50.4665916532998
79000	0.9369160732579092	-4665.470936280294	-299.61329774736726	-4365.857638532927	10.713789462895047	28.063508258991796	13.125488802216411	2.411999396359299	2.428642578721921	4.334581587345599	5.0	1.0	12.0	1.0	1.0	8.083769052614686	0.6274678019478818	0.460518874103624	1.9120133239484962	0.003703141179353936	-1231.9486356440298	-1196.9436968566504	-1936.9653060322469	-52.81049870915404
80000	0.86761192337217	-4666.343067823188	-300.2233743639872	-4366.119693459201	9.807686219663166	93.81213414466227	134.91688728349274	2.3183556105842893	0.8090072046271937	1.4411241472995444	3.0	2.0	8.0	3.0	4.0	10.101648297592162	0.5440860356797856	0.5033717231791436	1.9525422411410727	0.0041808380401727845	-1235.1000043456845	-1195.9673523955855	-1935.0523367179305	-49.45035821710949
81000	0.9500669303359726	-4662.115434823762	-292.892670042407	-4369.222764781355	9.11608493111439	39.71166964266711	15.723402994987417	3.9136709746654326	1.2677170116163325	0.7523106836752362	2.0	1.0	8.0	2.0	7.0	12.959033395284099	0.5695909502837916	0.5936348283301671	1.8367742213860432	0.004485237803122169	-1235.5339926620225	-1193.7592209705913	-1939.9295511487414	-46.790029702794826
82000	1.1416181480349037	-4660.87402359269	-294.35488416306055	-4366.519139429629	9.813213984775443	29.528288698421857	48.750387304099185	6.262137934692699	2.8683467631983834	1.4299304941184494	2.0	1.0	7.0	4.0	6.0	7.433035051209203	0.5712998275267113	0.6423205326115139	1.7863796398617768	0.003970191185996937	-1231.3860022647257	-1194.4577501896645	-1940.6753869752388	-45.80878037545868
83000	0.827472250267629	-4672.321438036717	-299.43966965495736	-4372.88176838176	9.350615076504239	252.07229173014082	16.85071200806994	9.481968378186611	1.7913187478598225	0.6571707083858638	1.0	5.0	7.0	3.0	4.0	7.433783653784937	0.614466717057746	0.5728477894950856	1.8126854934471701	0.004270654005902651	-1231.6672195620786	-1198.92420638474	-1942.2903424349408	-49.27362094374131
84000	0.22308217562415056	-4660.988091186886	-295.46433529958614	-4365.5237558873	10.426557343431055	40.34291757529252	17.55548370009949	8.263264533227124	0.6536460357064705	1.548529124936176	2.0	2.0	9.0	6.0	1.0	10.65666059663965	0.6654272774652532	0.6690296961206841	1.6655430264140645	0.003923650544118975	-1233.4768081712182	-1198.1967839289948	-1933.850163787087	-47.53879527995171
85000	0.4708854138082772	-4655.002064748211	-294.07419745883783	-4360.927867289372	10.375337887990694	33.478380123322964	20.28644091594898	4.4261019083562045	0.8428682782331429	0.7723099230891385	2.0	2.0	9.0	4.0	3.0	8.889448072403354	0.5745590682553428	0.5265592952598132	1.898881636484846	0.0033604922910581408	-1233.4470728525075	-1193.2753627997477	-1934.2054316371175	-48.3516402040672
86000	1.433150830123795	-4668.52562326314	-298.2764639880686	-4370.249159275071	10.698964066502992	18.070803344149844	1.334046792433698	2.1269487159227025	2.064066182952048	1.2987056908564678	4.0	1.0	6.0	1.0	8.0	8.889448072403354	0.5195564766364035	0.5131577553513382	1.96728576801226	0.003539698872853947	-1235.253158129252	-1196.6080709288337	-1938.3879302169855	-55.00909648226298
87000	0.9009293279715531	-4673.246150965469	-308.04420358641676	-4365.2019473790515	12.023012006512175	110.42573159652378	41.03233339408301	4.294077748420047	8.731897542220631	2.6161877822253325	3.0	1.0	1.0	5.0	10.0	9.241482302599106	0.692439554459232	0.6589375123654193	1.64862293317535	0.002895444722785219	-1234.787568708755	-1193.2527533016255	-1937.1616253686711	-56.00540435742962
88000	0.6856061910182536	-4676.841239661661	-309.80866021210113	-4367.03257944956	11.008579538627588	35.58383653539592	36.424380733713605	17.49927335804829	2.6584225268466786	4.259840603495448	1.0	5.0	6.0	4.0	4.0	8.767323833025205	0.5585750724353603	0.669487130193516	1.771937797371125	0.003546724602141739	-1234.6831722787063	-1195.840784226168	-1936.5086229446865	-59.54184640015453
89000	0.4921783810017075	-4670.054076886519	-303.45724053698916	-4366.59683634953	11.50698343341608	127.98979382299177	30.12328720159732	6.1563744967942045	2.612923673576361	4.102536105809978	2.0	1.0	6.0	7.0	4.0	8.543039553145404	0.553177827784506	0.6075735001405846	1.8392486720749108	0.0032825421507668264	-1235.9602728162395	-1190.41821228301	-1940.2183512502802	-52.73220757567183
90000	1.0458403482819367	-4679.629905813382	-307.7227410878515	-4371.9071647255305	11.799097166264918	1139.5853161166629	3.3757256530642366	5.334163465463025	5.959244969081456	2.1723411863574063	1.0	1.0	4.0	8.0	6.0	6.8976747278797	0.6586427003822587	0.5481179484048645	1.793239351212878	0.003413902056708068	-1233.5467537639845	-1198.139178043961	-1940.221232917585	-53.715688952440914
91000	0.6497411723327133	-4670.509026780905	-306.0899934448088	-4364.419033336096	10.472315561120261	570.5183071670978	10.14346934023057	8.106622083480405	6.891703093283976	0.8377058804819527	1.0	3.0	2.0	7.0	7.0	9.409864992149458	0.5878818486232675	0.6460747930757322	1.7660433583010016	0.0034769177127312754	-1230.9468867271028	-1190.3770152373827	-1943.0951313716107	-52.768144510768586
92000	0.25655779391416544	-4664.401463705266	-301.2893637928408	-4363.112099912425	11.038594268292545	154.7961230774588	11.894405352808345	8.040039137935976	6.243114583366955	2.1065456177206356	1.0	3.0	3.0	6.0	7.0	7.804682582651349	0.7178763527487915	0.5328702113943964	1.7492534358568133	0.0033000664693352386	-1232.476347636549	-1194.0796915030041	-1936.5560607728721	-50.633218953328324
93000	0.39630457144569453	-4663.248738956872	-296.87089857110067	-4366.377840385771	9.98548576393273	32.88028024395344	5.687714485278977	2.377891469614673	4.691104767846902	0.9078245222667068	2.0	4.0	2.0	7.0	5.0	8.517673623295806	0.5727006070704901	0.5971107624662145	1.8301886304632964	0.003822390443630286	-1232.8446394796836	-1189.8612124419824	-1943.671988464105	-50.57693086856902
94000	0.25065734960487873	-4668.571991670946	-301.8731070648176	-4366.698884606129	10.682802486447477	20.189231949399737	10.210760897722015	1.7445878027980528	5.3972403156454485	0.8361599857513119	1.0	5.0	1.0	7.0	6.0	6.662737312339304	0.6008269594410562	0.5814593193681369	1.8177137211908079	0.0035580284673066348	-1232.8271378602599	-1194.883025567214	-1938.988721178654	-55.21668096650398
