# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:14 BST 2015 [seed=1430153532829]
state	age(GOOSE_SHANTOU_2216_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2774000	0.22133041347854565	-4670.934502570042	-302.2620462687684	-4368.672456301274	10.393834384943656	67.12619797590662	4.174647233146292	8.455462335712092	2.635505779255872	1.260415102140808	3.0	6.0	1.0	2.0	8.0	7.3845132951265775	0.546373881255149	0.5691550555808611	1.884471063163973	0.0030169656729526185	-1232.0507202113192	-1190.661114618153	-1945.960621471802	-54.18052612965936
2775000	0.386987149391532	-4673.696590601544	-303.75332676931913	-4369.943263832225	12.106326867733847	30.10336726196788	6.021181777707524	2.891726948351049	2.4281160046750254	1.1511608630891441	2.0	7.0	2.0	5.0	4.0	10.932790924534535	0.5134442356982614	0.6621848009717792	1.8243709633299425	0.0024559222261151628	-1234.0979306290321	-1191.6698153203856	-1944.1755178828066	-58.55547467135209
2776000	0.45247202092377536	-4666.087073322493	-301.4881437088302	-4364.598929613663	11.325295189744523	37.11610264254518	5.455330217162307	5.62432939010254	5.770477670697471	2.0667752692131796	2.0	7.0	1.0	3.0	7.0	8.379972698719397	0.5060797808526714	0.6957550758932457	1.798165143254066	0.0029266335474622536	-1232.694574045584	-1191.0700318059828	-1940.8343237620966	-54.13713067605726
2777000	0.22749074022610216	-4669.054988911209	-302.2544774133411	-4366.800511497868	11.660195563880036	163.68100308161337	9.000622195876112	4.855595281001091	1.2537129809679761	3.1272954001312687	1.0	5.0	6.0	4.0	4.0	8.379972698719397	0.5789123694595277	0.596195079119093	1.824892551421362	0.0030128933451559568	-1233.7214244072197	-1194.1534745991519	-1938.925612491496	-52.32366099814221
2778000	1.1685414134693644	-4663.484314692349	-302.55290390682035	-4360.931410785528	11.371267648597675	48.08273312582214	7.805398549238508	9.801362308159616	1.281109331432498	4.875271421446086	1.0	4.0	8.0	5.0	2.0	9.584803516675848	0.5757802548443092	0.5314719427562677	1.8927478023994058	0.0033022547312265183	-1233.5731450538676	-1190.4790002961684	-1936.8792654354918	-52.349042646930826
2779000	1.475704608105607	-4669.950198039149	-302.4587470468814	-4367.491450992267	11.257521745581753	65.9925038183884	14.966872699237337	4.3809360974134774	4.915540168816301	3.36764701892615	1.0	2.0	8.0	4.0	5.0	8.361515450889682	0.565813449316203	0.5551557051561382	1.8790308455276412	0.0034469659675803407	-1235.183742531716	-1188.851626003229	-1943.4560824573227	-53.59537522714539
2780000	0.09414168093126563	-4666.755441653415	-301.5412670629883	-4365.214174590426	12.315512652495249	35.58262197714772	6.656271653162439	7.754304996139887	2.1210941014584646	3.690903407424531	2.0	4.0	7.0	5.0	2.0	8.361515450889682	0.5568154473728267	0.538011373998236	1.9051731786289197	0.002848313058079305	-1233.4518767419831	-1191.9962510952143	-1939.7660467532285	-53.954004396403214
2781000	1.4201905027776434	-4672.386753277862	-303.06725613398555	-4369.319497143877	10.874554235965764	62.7483818402548	5.721791762059774	18.588910885390405	3.4823617787412946	1.852830540409244	3.0	2.0	5.0	6.0	4.0	7.590935256506881	0.545973264318122	0.6711995560727692	1.7828271796090913	0.0034825814106317996	-1234.2221480347512	-1193.5658819914893	-1941.5314671176366	-52.529593373183225
2782000	1.332277119153762	-4668.103032570337	-302.203946737083	-4365.899085833254	11.02658963347767	15.121230552866923	7.564210475868902	6.794020345546564	5.829122645749789	1.1407811479895114	5.0	1.0	6.0	3.0	5.0	7.590935256506881	0.6967773770506712	0.6444746832053945	1.6587479397439169	0.0034076547780169143	-1237.8173371826294	-1192.0042946467224	-1936.0774540039017	-56.331846181099706
2783000	0.22977238895634677	-4671.496485164983	-300.96019749783824	-4370.536287667144	10.548762708220167	33.895109026004306	5.126619063631373	6.971029879110745	9.688033019570847	2.432872668298521	3.0	2.0	7.0	2.0	6.0	8.770052054381965	0.540977544659733	0.5667169774666357	1.8923054778736141	0.00379813051192278	-1233.4407217736045	-1190.8827055667984	-1946.2128603267406	-52.48480454850257
2784000	0.4590618358888352	-4656.989550760816	-293.32781970689007	-4363.661731053926	9.921837044991104	32.98047830030384	4.880314605287925	7.398601377587225	1.0879794098047404	1.337262479451661	2.0	5.0	6.0	5.0	2.0	9.338097941865401	0.689226445083733	0.5889837770177943	1.7217897778984557	0.003946447221182224	-1232.0742888040136	-1189.181975838545	-1942.4054664113676	-47.13239148757178
2785000	1.1299562497445312	-4661.934255175438	-294.05261822400934	-4367.881636951429	10.139570931792104	12.696291394323357	7.625246638860492	3.822462472650587	1.3911785346485703	0.5968032410803956	6.0	1.0	7.0	2.0	4.0	9.894812476838936	0.5601962972081969	0.6569483303579329	1.7828553724338534	0.004123554597291545	-1234.4891072594514	-1195.341553178761	-1938.0509765132163	-50.822149447866494
2786000	1.0488272734042097	-4662.669690019003	-299.4008417074596	-4363.2688483115435	10.471846498680515	47.989176142003025	15.475092319849908	4.87330774201659	4.24232536836902	1.1615572171066062	4.0	1.0	8.0	3.0	4.0	8.175163425694778	0.5698046585609566	0.6599998055068552	1.7701955359321717	0.0035472857866353106	-1232.298666013706	-1190.9063867719155	-1940.063795525922	-51.749456213970134
2787000	0.44407147229169386	-4675.221094998146	-298.1479426660644	-4377.073152332082	11.043389456456445	98.7836070079042	14.146089867695933	4.962596139952403	3.8278768808364316	1.6191420809356813	1.0	1.0	11.0	4.0	3.0	7.261016807774815	0.590238354555956	0.5778195314572087	1.8319421139868188	0.0026600888963406472	-1235.3378791343039	-1192.8201626826813	-1948.915110515097	-49.43902669701087
2788000	0.5129711467797242	-4664.515258738004	-300.1042908540087	-4364.410967883996	10.628525681744675	36.20436773002335	12.598492438205737	7.210666234380149	3.254747871781604	1.8636251117269524	1.0	1.0	11.0	1.0	6.0	6.667511644242102	0.5576791562135904	0.5729028672241909	1.869417976562202	0.0033058644685132355	-1233.5291704339313	-1190.6850485859425	-1940.196748864122	-53.136629467279676
2789000	1.408046819862745	-4671.531241652378	-301.08179236994425	-4370.449449282434	10.662567244484013	92.69474714990082	7.733037335235715	1.7622752792325465	3.8834363475288014	1.2657502076187115	1.0	2.0	6.0	7.0	4.0	9.662053975074341	0.4874328174530158	0.5980844620232307	1.9144827205237367	0.0033405096845492304	-1238.5532760575832	-1193.8470645541558	-1938.049108670695	-52.68672669652327
2790000	1.4053837501441082	-4667.003674026164	-299.71166684433757	-4367.292007181826	10.677833390952475	51.083500096627894	35.815447809165974	4.413076034673275	5.218012866335318	1.0970246016766472	2.0	2.0	3.0	3.0	10.0	9.247238450020737	0.6580190298554787	0.6198644624796165	1.722116507664888	0.003908305686734924	-1236.5673168206804	-1194.6547982072823	-1936.0698921538637	-50.42987254325424
2791000	0.8399664437794527	-4660.463428620034	-292.78528124886066	-4367.6781473711735	9.933720876289728	43.59430072785003	16.087241192302972	2.29637251043528	4.107476462303972	1.1030070210567389	2.0	1.0	4.0	5.0	8.0	8.999394425401531	0.5727476326674186	0.7012453316857478	1.726007035646817	0.0037877134956678235	-1233.3627762210467	-1194.5993827340792	-1939.7159884160476	-45.18861236074726
2792000	0.18281144069744132	-4670.4820064631795	-301.9353709367351	-4368.546635526444	11.149545640245686	20.675040098277158	14.642998556647107	8.406074330062495	3.036681486175984	0.6424714316685627	1.0	7.0	2.0	7.0	3.0	9.2312249373964	0.544829173391038	0.5057504826024141	1.949420344006531	0.0036492224106715685	-1226.978052733986	-1193.2787874157314	-1948.2897953767267	-55.617601569571356
2793000	0.6389751233364027	-4664.148226430463	-300.94161024571997	-4363.206616184743	11.009636124857444	107.82805317906795	6.697379082453499	4.1941677444192385	0.6858420482470137	1.1682328756778528	1.0	6.0	6.0	3.0	4.0	9.2312249373964	0.577479950091821	0.6617000833749513	1.7608199665332107	0.003274866258155691	-1233.036879849843	-1193.2431784118369	-1936.9265579230637	-53.58590002025559
2794000	0.44101699501680347	-4660.175314799677	-299.0062529122713	-4361.169061887405	10.333483789589375	43.259209217885804	13.892321885059687	4.328103129149606	5.905188758366579	0.884218370616135	3.0	3.0	1.0	6.0	7.0	9.2312249373964	0.577479950091821	0.5634558710464528	1.8590641788617095	0.003312020481625763	-1233.024884003484	-1190.203206765817	-1937.9409711181045	-50.97162822534734
2795000	0.03737188480815856	-4667.458580579889	-298.16646210930253	-4369.2921184705865	10.260393344843811	27.904072861180083	28.852648508112765	2.7352406512010368	6.013968195305406	2.6975674623133163	1.0	2.0	3.0	5.0	9.0	6.061884011058223	0.5840458180262718	0.6166612182879109	1.7992929636858004	0.0035612162383063498	-1234.5014754744932	-1193.2289336117651	-1941.561709384328	-49.509837987972
2796000	0.6487026870392237	-4662.75176898294	-298.00026699973216	-4364.751501983208	10.382182084283196	44.972504247470034	18.80129185433251	5.860679651821736	1.6686485290249176	2.0660942777865072	3.0	1.0	8.0	5.0	3.0	9.32724451873268	0.5316442066824972	0.5658265799623541	1.9025292133551315	0.0036046299465176	-1230.357108106107	-1193.2627735154601	-1941.1316203616407	-50.42982800104107
2797000	0.7329057224512727	-4668.816051960414	-302.8127953983984	-4366.003256562016	10.517470993038975	38.76825574498578	76.33231892513942	2.6948794771753755	1.342699800602068	0.8217171518828945	4.0	1.0	12.0	2.0	1.0	10.717571148239548	0.5518072122982619	0.5814878205318598	1.866704967169861	0.003788882618739921	-1234.7412371169596	-1197.0360220337147	-1934.2259974113415	-54.131592617883506
2798000	0.44171438950264097	-4664.058193783244	-298.6540716306735	-4365.40412215257	10.047145740440163	44.170079783856586	66.03161450919765	2.4489858205371404	0.8524889947706329	1.213523682068067	4.0	1.0	11.0	3.0	1.0	9.655849175719187	0.6045100996872022	0.5077435256252775	1.8877463746875032	0.003956875550972247	-1234.2231550286515	-1193.450682180238	-1937.7302849436812	-50.322057228538306
2799000	1.2629884300105978	-4665.212026308463	-298.8487215566399	-4366.363304751822	10.437220137226133	123.4269001983091	8.296997984964586	5.1733151144284575	4.074080690021146	1.0005791427158583	2.0	1.0	11.0	2.0	4.0	9.714580363302785	0.7320579699686518	0.42540065278928757	1.8425413772420436	0.0037399908424822323	-1235.2401109428606	-1194.2485253463433	-1936.8746684626187	-49.79738049631809
2800000	0.8960928608625025	-4665.53708345146	-293.2329048383998	-4372.30417861306	9.207256346094736	74.32324445194169	3.277682270256505	6.352865454774391	1.1795238685346578	1.739814046276979	2.0	2.0	9.0	5.0	2.0	9.729798925992704	0.6516229116924425	0.6129325819175218	1.735444506390019	0.003514048198999517	-1233.7183519698021	-1191.5524045456953	-1947.0334220975626	-45.23820039968871
2801000	0.12349462189087212	-4664.373883461304	-294.3598690859882	-4370.014014375316	9.39081254344091	23.434780220761375	18.352604818032244	3.819929765199111	0.9320817797521832	1.7724838663412026	2.0	1.0	10.0	6.0	1.0	8.066163962162033	0.6076928424965143	0.6129325819175218	1.7793745755859471	0.0045051410363777	-1237.1828707722602	-1194.1895484081776	-1938.6415951948782	-48.388649248311026
2802000	0.07638148491902474	-4658.783597368095	-289.94806749511116	-4368.835529872984	9.89085060692992	24.53701432202425	13.629348208542059	4.423660888959318	1.1683899666458701	0.7141779617186672	2.0	2.0	10.0	2.0	4.0	9.26055129503734	0.597226778110227	0.5171137682124614	1.885659453677295	0.00407296330596301	-1235.4664515757079	-1194.711029707351	-1938.6580485899253	-45.05320731030616
2803000	0.14003695601545596	-4664.375329463549	-297.87618232894914	-4366.4991471346	9.441802808093689	115.88715005115736	11.840934871959242	3.5606383492978306	2.287183300428315	0.7204330745002526	1.0	2.0	10.0	6.0	1.0	7.73071849108396	0.5984506196082423	0.555794487674353	1.845754892717388	0.004432265792062087	-1233.5994550722269	-1193.7802244172835	-1939.1194676450896	-50.138192648924544
2804000	0.6806534697706657	-4667.7479116221075	-296.75182397813904	-4370.996087643968	9.888918881264969	15.91228310896424	18.52897219101575	2.7917432607478667	5.3871771629074	2.884346955697865	4.0	1.0	5.0	3.0	7.0	9.959011803820859	0.6141191512721749	0.6432525551441413	1.7426282935836672	0.004113144593353052	-1237.477297200745	-1196.1538799487105	-1937.3649104945127	-49.250425279699
2805000	0.7238981427675086	-4658.392181810303	-294.06809959788364	-4364.324082212419	10.200349847505331	67.43512598514529	10.641458046254874	3.9001059446690287	1.7184672453257053	1.8786813144258376	3.0	1.0	7.0	5.0	4.0	9.184708310532248	0.5529817346403781	0.5721143789759294	1.8749038863836758	0.00440766897077145	-1234.7519509587494	-1193.604805573399	-1935.9673256802705	-46.84436884012506
2806000	0.15241205243341494	-4668.557818012305	-296.34220876951787	-4372.215609242787	10.10638675135522	27.388988122823655	13.903124180907211	5.757946309175928	3.7960076561375176	1.597101502287784	2.0	2.0	4.0	4.0	8.0	7.731507660840549	0.5542312248328519	0.6023695118529561	1.8433992633141756	0.004420654904928677	-1236.1039110500744	-1195.4460368492928	-1940.66566134342	-49.69970814943204
2807000	0.37210038292004155	-4663.532390950039	-299.46511910543416	-4364.067271844605	10.273565113287706	14.490446729128763	11.289296644832957	10.302737470289385	4.001841299262092	0.7506000116753293	1.0	4.0	7.0	1.0	7.0	9.622660498572628	0.5542312248328519	0.5787079563379423	1.8670608188291893	0.003859227577854898	-1231.1429122614227	-1189.655121398737	-1943.2692381844452	-53.18480526282679
2808000	1.0200955337022624	-4657.210294991977	-296.16056353479445	-4361.049731457183	10.234991291170358	20.54977251696695	3.9087162393624477	10.873862556790566	5.172094310563037	0.7337497064541088	3.0	4.0	3.0	4.0	6.0	10.3097157846847	0.6224727823950257	0.5221353310297397	1.8553918865752181	0.003796898507916654	-1231.5960017051054	-1192.4419448300084	-1937.0117849220694	-48.54074774404607
2809000	1.5177979417351581	-4665.115937457686	-296.31411105065285	-4368.801826407033	9.742271979282073	85.31812569084208	24.362546603813982	4.9874171392042745	3.2438637451640435	1.4420369881022468	2.0	2.0	6.0	3.0	7.0	7.524299302420301	0.70182015807004	0.4445272949693146	1.853652546960629	0.003912348471904839	-1235.2078724412268	-1192.4709824886681	-1941.1229714771387	-47.58274129968776
2810000	0.6902331631777372	-4660.846992375031	-289.77438427950983	-4371.072608095521	9.088698266712443	31.277192507291957	5.9922949271544	4.420808048614627	2.803223920570193	0.7567324341876812	4.0	1.0	7.0	1.0	7.0	11.105936003888967	0.5835959202692115	0.5056091438861091	1.9107949358446634	0.004325198145099659	-1237.1499831500764	-1194.3724905577883	-1939.5501343876558	-44.081665942757894
2811000	0.9513242707332801	-4658.890497353632	-291.87914393806363	-4367.011353415568	8.990916910204382	85.52154571898312	11.316345240904859	3.7527108966454485	3.1410158178446785	0.9535703146771802	1.0	2.0	4.0	9.0	4.0	9.103243074092903	0.6733819654798922	0.5754079485999553	1.7512100859201367	0.004634387985950832	-1235.9209898545914	-1193.5148825062593	-1937.5754810547178	-44.01666837497885
2812000	0.11667910174721152	-4665.299483286499	-296.977481171141	-4368.3220021153575	9.30282277707941	28.407772941104845	4.471646996380823	2.1705861801753854	1.218212515151833	2.447682849754736	3.0	3.0	8.0	1.0	5.0	9.103243074092903	0.7175687604372455	0.6114545046337588	1.6709767349289797	0.0047392340922617765	-1236.704194152789	-1192.8951036867231	-1938.7227042758454	-52.133578760722585
2813000	0.08113445325037194	-4659.123618858659	-290.1502093303434	-4368.973409528316	9.287832148530143	17.90987151357458	10.369239729299236	3.2583198007288487	2.048271014480349	0.6534697729558753	1.0	5.0	8.0	5.0	1.0	8.730186532856463	0.7358148071217144	0.5236441174969227	1.7405410753813468	0.005031490061484099	-1237.6914834989327	-1193.0377531904924	-1938.2441728388903	-45.8762977774693
2814000	0.47603711970441687	-4657.438154914946	-288.8709320537156	-4368.56722286123	8.409633924505014	26.687038686305268	14.558064861738506	3.8116315678098456	3.2298822755672862	0.20683986574856034	3.0	1.0	7.0	6.0	3.0	8.47596354831052	0.49295217766666416	0.5773641416615828	1.9296836806717375	0.00529373141940604	-1235.6162257359235	-1190.4772838801005	-1942.4737132452062	-42.99943618845359
2815000	0.7182316266030284	-4665.728326499775	-290.494764018909	-4375.233562480866	8.754429740511645	26.43438149756158	11.788848227195416	3.591731300845008	0.5547227789168759	0.17160269082435806	2.0	2.0	9.0	5.0	2.0	7.396540732703109	0.5189760752184176	0.4797197056860031	2.0013042190955637	0.005140433400943615	-1235.9736294631027	-1193.5149441724757	-1945.7449888452875	-47.31497835414937
2816000	0.6177430417941083	-4665.323436548288	-295.3039584575682	-4370.0194780907195	9.331867470688444	51.72006820048866	24.77427921661588	6.814008049063989	1.421294081569723	0.3319997862968558	2.0	2.0	7.0	7.0	2.0	10.84655861223538	0.622283791564568	0.5967491367154123	1.7809670717200041	0.004352267466120925	-1234.3716084320808	-1198.8104926352892	-1936.8373770233495	-48.0933306205618
2817000	0.6501411799964658	-4661.727477321793	-296.78159454844865	-4364.945882773344	9.334445682401292	28.996058500586123	1.0840924988933607	3.2375256597250632	1.707926509040598	0.6762110651580956	3.0	2.0	7.0	1.0	7.0	10.84655861223538	0.5782137059218102	0.5260938500945638	1.8956924439836107	0.004196525844738469	-1231.423814911424	-1190.9398960352382	-1942.582171826682	-51.66683905698534
2818000	0.4753516874404413	-4666.238147537795	-292.4096109906886	-4373.8285365471065	9.245277473045606	34.32067406871516	6.58006211472729	2.0902516644245837	1.0730161822229691	1.117531362070607	4.0	4.0	5.0	1.0	6.0	11.20086082820269	0.6696613285549499	0.6481334299843522	1.6822052414606827	0.004132726460629025	-1231.2247503020487	-1193.2343579519793	-1949.369428293078	-47.907596523332316
