# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:42 BST 2015 [seed=1430153561734]
state	age(DUCK_HONGKONG_Y283_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
22000	7.562769731568691	-4730.102322220535	-352.2572104344488	-4377.845111786086	30.102778747856977	206.60859221410934	160.64455819379077	25.95587654972037	64.91993725699227	27.394715228450828	2.0	2.0	7.0	1.0	8.0	9.616741347273692	0.6357931948286174	0.5829592773660464	1.781247527805336	8.26014293840626E-4	-1234.4862709282988	-1194.5539809903255	-1948.804859867461	-92.70254994555108
23000	7.669427572829425	-4724.958108196508	-346.7249153466799	-4378.233192849828	30.933529271334695	116.68987724410427	58.360543732625445	41.99440734844553	32.15384414415487	18.869620104497702	2.0	2.0	4.0	1.0	11.0	8.08437918412279	0.720986846727141	0.44457415549954793	1.8344389977733109	8.626169805108787E-4	-1236.0106869035324	-1196.9815706002828	-1945.240935346012	-91.0104981233885
24000	7.742669013109753	-4717.785816260863	-342.35607079733455	-4375.429745463528	26.006634949182473	107.67504272500346	80.27094257641618	20.821293056086933	17.83700579911884	6.855678028584708	1.0	6.0	4.0	7.0	2.0	9.69030981064475	0.677760361519695	0.5714777576330878	1.750761880847217	0.0010020001345683073	-1234.7695586421412	-1196.319664329073	-1944.3405224923135	-87.91963730799284
25000	8.036861677742271	-4727.055240104847	-343.5019099105847	-4383.553330194262	25.157181879946823	241.6159275828786	57.30254638235851	52.5522093570141	19.081892353809874	13.81184666479133	1.0	5.0	7.0	5.0	2.0	9.890100860667998	0.4838350064862599	0.5202369809695431	1.995928012544197	0.0011729428321120576	-1235.2348127559064	-1195.491997345881	-1952.8265200924754	-86.77708782912977
26000	8.19450235269814	-4705.45444373905	-330.7645058705679	-4374.689937868482	23.880030263506058	213.37966927778444	17.336192715788084	11.756765755761544	10.058388762109578	11.07442690899058	2.0	2.0	3.0	8.0	5.0	10.175449793889893	0.6125454733339148	0.5584307283882926	1.8290237982777928	0.0012782195369169717	-1238.3408080060146	-1195.4775135483035	-1940.8716163141637	-77.1182769576038
27000	7.278842719335936	-4711.342292326308	-341.65002252942435	-4369.692269796884	24.320711976601295	581.0886994182041	7.567670037929985	14.02747955207887	25.85845499855966	55.1410917613909	2.0	2.0	2.0	8.0	6.0	8.798065451249807	0.5975771190699212	0.5584307283882926	1.8439921525417864	0.0010450394237722044	-1233.7074814911186	-1192.5805794417417	-1943.4042088640238	-82.72716966673715
28000	7.3248000391522465	-4707.31645432774	-332.3790760153058	-4374.937378312434	23.602185807318044	453.2345306411024	3.857677736915278	13.22242507982288	19.258555494536186	23.38197387956678	2.0	3.0	4.0	5.0	6.0	11.043086058545347	0.596558883671001	0.5888590763653034	1.8145820399636958	0.0010827910481819268	-1235.0120040026259	-1193.7060703031425	-1946.2193040066654	-74.4893199838898
29000	7.475321995270997	-4713.455328332147	-333.9014746058647	-4379.553853726282	23.1896824218277	583.6629444551177	3.6197054705711653	12.210800462760442	17.809658062725173	16.969441273681294	2.0	5.0	9.0	3.0	1.0	11.137190031221444	0.742323840649814	0.44309411938649035	1.8145820399636958	0.001124490682013078	-1236.6270078212046	-1196.2734353615342	-1946.6534105435435	-76.03460889390661
30000	7.326976216528864	-4710.1915023926185	-334.6039465700134	-4375.587555822605	27.11649970331647	247.43359504198446	6.407766535181893	10.40533247782262	21.41217501291126	18.271152421171358	2.0	6.0	4.0	2.0	6.0	9.824723606362552	0.6170898786520823	0.44309411938649035	1.9398160019614277	0.0010053559729189163	-1235.078781298546	-1197.2601017172315	-1943.2486728068284	-79.21358779548478
31000	7.555474606510998	-4706.041701025582	-333.0160035249287	-4373.025697500654	26.226617777456635	168.63848466023467	23.10507856674195	13.880950869134786	6.769377491847174	12.071006779989032	2.0	10.0	5.0	1.0	2.0	8.838409877674625	0.5281620742435884	0.5619860941311475	1.9098518316252644	0.001006459678100585	-1239.9586824926912	-1198.01131001893	-1935.0557049890328	-79.63125707732372
32000	7.816267366080885	-4707.495113915367	-333.0856568123384	-4374.409457103029	22.865270430842294	164.6568969334075	15.145023110352827	16.274683762854032	7.119446990256112	11.57252496788864	3.0	4.0	6.0	2.0	5.0	9.120538353323859	0.6227997085242662	0.542991415087222	1.834208876388512	0.0011313216753619415	-1236.5346826605355	-1196.533209772819	-1941.3415646696749	-79.70927306225167
33000	8.882103160144524	-4710.449148665602	-332.40274373760144	-4378.046404928	25.505289754802515	199.49606276437328	10.915998927779638	10.394327482408498	4.5008925267976	11.279548663039385	3.0	6.0	6.0	1.0	4.0	9.209094717011823	0.7184715064411304	0.4453986297761026	1.8361298637827674	0.0011098484032017718	-1238.768122128519	-1197.2406036811656	-1942.0376791183155	-79.15067656893939
34000	6.909441577802911	-4718.443641758926	-337.57416831298036	-4380.869473445946	20.597889284805753	417.9720542158925	26.75069950970747	42.88219377647644	15.377271850489315	3.366038022144558	2.0	10.0	2.0	5.0	1.0	9.031235786418053	0.43005287139450304	0.4478299479589028	2.1221171806465944	0.0011536635790870963	-1237.725378670632	-1194.0604978087727	-1949.0835969665416	-81.02171051393854
35000	7.858147788586259	-4715.1767756611325	-337.12359341208077	-4378.053182249052	28.806544228956888	312.46822539823444	29.907016930495608	14.946899602210635	10.390440259180878	19.945303369783286	2.0	9.0	1.0	4.0	4.0	9.079175167108948	0.761121812976273	0.6126298189309657	1.6262483680927615	0.0011023359488474946	-1241.1419612030763	-1197.9320405789585	-1938.9791804670174	-81.51638177035476
36000	7.933998677119703	-4713.6780079487835	-338.21036358071115	-4375.467644368072	24.870988934929148	158.61918434793415	26.17227637490447	17.497676213727033	16.261708815427397	4.1365218422013825	1.0	14.0	2.0	2.0	1.0	8.267049149711095	0.5267937885039125	0.5817542488180383	1.8914519626780495	9.823321886015324E-4	-1233.7141592108055	-1192.9015393989282	-1948.8519457583382	-84.77368796195682
37000	8.091399228925589	-4710.892675901912	-336.5812837628267	-4374.311392139086	23.46613303580433	358.88887545032793	26.871474448286616	19.817517774308527	18.682997499673455	6.261566246160391	2.0	6.0	5.0	4.0	3.0	7.742834451627165	0.5910529314308742	0.6037074874250691	1.805239581144057	9.662923437581643E-4	-1236.2089375025273	-1193.9368576762026	-1944.1655969603562	-81.21446924644951
38000	7.566607518206589	-4710.754600351916	-339.2909889781582	-4371.463611373758	26.872499489149572	120.05714855749918	31.582909316434716	29.60123899757898	6.994022610676322	13.448163614173533	3.0	9.0	1.0	3.0	4.0	8.073743777119109	0.6300386320473429	0.6020251875176377	1.7679361804350195	0.0011374755951789127	-1235.515559286224	-1197.7105776753997	-1938.2374744121344	-85.22303503003774
39000	7.566607518206589	-4703.349900713627	-333.6292085063881	-4369.720692207239	21.510463385005682	363.86535084489515	8.9962540063825	10.966036813130577	14.561622348998995	35.95951455514727	1.0	8.0	4.0	3.0	4.0	8.073743777119109	0.6513605397807752	0.548984834521512	1.7996546256977128	0.0012245832030382128	-1233.6281095225481	-1191.7098854321864	-1944.382697252505	-77.17747797515072
40000	8.127944153021566	-4708.11551319645	-336.55129157314957	-4371.5642216233	24.96703128049901	364.6635391291454	24.35142032545874	23.642696923532174	12.804636233320652	15.093574766806347	2.0	4.0	9.0	2.0	3.0	9.98011327477958	0.56200455163074	0.4875589786368727	1.9504364697323873	0.0011564141178786512	-1236.0568644372322	-1195.7141116987887	-1939.793245487279	-80.5307639814655
41000	8.127944153021566	-4713.301715454487	-335.19817193265254	-4378.103543521835	19.7039065748441	369.0830208470506	106.1035595683673	20.160632912153844	12.211626191011746	18.535915582741936	1.0	2.0	11.0	4.0	2.0	8.053165987663055	0.5575579040017767	0.7160505570969092	1.726391538901314	0.0014501922691430497	-1234.8931598409335	-1195.7553358181515	-1947.45504786275	-78.25992310615705
42000	7.485086030146565	-4709.4718123136345	-332.2529550910594	-4377.218857222575	19.720519948908994	365.3385706574307	77.09209093174472	26.75224021012549	6.788049303442424	3.5895912406072013	1.0	2.0	8.0	8.0	1.0	9.697568981384038	0.48314983563391534	0.7351068462833644	1.7817433180827202	0.0013722443566164728	-1238.3886653527286	-1195.6660663104249	-1943.164125559421	-77.03355884466893
43000	8.415362267199544	-4706.922514112983	-335.4400954027088	-4371.482418710274	20.214068603571096	905.3569134925729	31.720948653038676	15.156952042426422	15.720972201380624	1.7578061382120966	1.0	1.0	4.0	12.0	2.0	10.224073718575534	0.5356650669643429	0.6316503353536631	1.8326845976819939	0.0012098293630378757	-1236.5818065575127	-1193.390711283755	-1941.5099008690065	-78.64786699361144
44000	8.586909119897431	-4705.682397379733	-335.39572855385984	-4370.286668825873	22.649629657109642	662.8897191164303	47.48352305680849	4.729473750024453	15.484654166284292	10.761670245915811	1.0	2.0	4.0	12.0	1.0	7.515363868427112	0.5775409800770055	0.5853918558004225	1.8370671641225718	0.0013048735928328553	-1235.8794614271958	-1194.232326327627	-1940.17488107105	-77.83270793325518
45000	6.253382601909218	-4703.5713896099405	-328.8436038861794	-4374.727785723761	21.34610276862993	177.3611474936987	42.1670304554741	10.19188738775166	10.68252346090117	2.9949913810315594	1.0	2.0	7.0	9.0	1.0	9.374360360827904	0.5048452641571052	0.5826506028105453	1.9125041330323491	0.0014756743329825165	-1237.1128437272585	-1192.7546736170555	-1944.8602683794472	-75.75094739880772
46000	7.962724334851182	-4697.406754852699	-324.6069707962861	-4372.799784056413	16.670676650314377	82.7351809570195	8.165110978636179	16.154074758988862	14.514767229408331	12.967910080426078	2.0	1.0	10.0	2.0	5.0	9.374360360827904	0.655355633984982	0.6369340924620074	1.7077102735530103	0.00196018051809002	-1238.3498094986276	-1193.5258102633086	-1940.9241642944776	-71.85291833814362
47000	7.886543929053559	-4700.037707768085	-329.21191102792733	-4370.825796740158	19.580286481120314	75.61533543554428	13.536134274515636	8.46862826038067	1.9210824672638316	6.59625554324452	3.0	2.0	10.0	4.0	1.0	8.593598406645334	0.6348164134467866	0.5404073976760417	1.8247761888771712	0.0015902387887295488	-1234.0124285106851	-1191.9508936293582	-1944.8624746001144	-78.29134067558695
48000	7.964620790728073	-4691.916473066356	-324.604268888359	-4367.312204177997	17.115018843983815	155.82884426893744	9.14247084016061	12.628645467960283	10.771505840781579	16.856087526774907	4.0	1.0	6.0	7.0	2.0	8.593598406645334	0.518025498659278	0.5893026587078796	1.892671842632842	0.0016877376922604893	-1234.1938813984646	-1194.671147739956	-1938.447175039577	-71.11361661957423
49000	7.964620790728073	-4689.582102988757	-316.8755549139223	-4372.706548074834	18.225418701116137	77.53270621320915	2.0193898521479703	5.789490130311616	9.635334521547376	12.661051535893606	3.0	5.0	8.0	3.0	1.0	9.790288460760639	0.7372054195701323	0.45898581861734156	1.8038087618125256	0.0016732372571864871	-1236.0217606729357	-1199.4762050764848	-1937.2085823254135	-65.03867909709481
50000	7.492532679334531	-4692.5973417319665	-321.1696020741353	-4371.427739657831	15.326828561734724	40.34982804503895	36.60851233511181	11.507769309059922	4.649368401075437	8.877362138325198	1.0	3.0	8.0	5.0	3.0	9.274117996229597	0.613437990786251	0.5114090409446973	1.875152968269051	0.0017649771943506218	-1233.2820123118297	-1193.9465459243866	-1944.1991814216144	-70.17364214967176
51000	7.937083842919235	-4687.873721957809	-319.3634992529071	-4368.510222704902	16.91290735855818	225.01504789054434	54.934032934090936	5.52179394497453	5.022108030285712	5.674999435161777	1.0	3.0	6.0	8.0	2.0	9.209355369221964	0.5704023902979174	0.47326375988746094	1.956333849814621	0.0018004771172802612	-1234.784153495392	-1194.8817674151705	-1938.8443017943391	-66.33958810647997
52000	7.9847013209514905	-4690.482135442768	-315.91749589603535	-4374.564639546732	15.097653958339363	226.95040764626978	31.39607401753347	5.477456086609171	6.565961705246113	11.464106340445152	1.0	1.0	8.0	9.0	1.0	7.2803291107543275	0.5613603072888089	0.5268594531519734	1.911780239559217	0.0022327306705418933	-1233.580406772826	-1194.200653258336	-1946.7835795155695	-62.537607753265235
53000	8.161345902874952	-4699.980381693343	-320.8735852200791	-4379.106796473264	14.436201035426619	1379.8763094374035	195.79752596272985	10.102329567418206	3.676036983911839	7.105488945575637	1.0	1.0	13.0	4.0	1.0	11.0202349595077	0.6312015903858159	0.5268594531519734	1.84193895646221	0.001851687409022575	-1232.9706821627403	-1195.97492437805	-1950.1611899324732	-62.37387022947999
54000	8.161345902874952	-4690.42257917795	-322.830275517825	-4367.592303660125	15.092497609481569	165.47915007428662	199.33316079203644	12.205947434252275	4.095570407662886	12.775570636097344	2.0	1.0	10.0	5.0	2.0	8.514635255436023	0.5829382572145954	0.4482417726188651	1.9688199701665388	0.002089150825200789	-1233.283493130908	-1190.6691714550607	-1943.639639074156	-66.28476488822028
55000	7.6303179151579545	-4692.537178483552	-320.56967406422086	-4371.967504419332	14.964650748219453	222.32796956903573	55.981792272654396	7.8158959775090375	11.152131256465172	6.422091754794454	2.0	1.0	13.0	3.0	1.0	8.544270075662514	0.6915851370132727	0.4343486298806442	1.874066233106082	0.002459496156763782	-1238.6609513491574	-1195.2610098947828	-1938.0455431753917	-66.47065181945722
56000	7.570868603028812	-4677.069360977313	-310.40410985910034	-4366.665251118213	13.740196045374626	76.9794910726641	82.21290009922834	7.065209273315479	1.1972523596938787	1.6844523382795964	2.0	1.0	11.0	1.0	5.0	8.466045963356102	0.6574995763675926	0.5724255122532027	1.7700749113792036	0.002296949111134084	-1236.09125791366	-1194.3700331566947	-1936.2039600478583	-60.0476232132864
57000	7.291568397208826	-4687.83119373226	-311.60301555195645	-4376.228178180303	13.345016215147444	599.5901128256983	142.03360722544852	7.977948431926751	2.334584688357287	2.8435247137111057	1.0	1.0	9.0	1.0	8.0	12.131432745345624	0.5662141973948107	0.6943957091886366	1.7393900934165518	0.00243589352616754	-1233.5016592155614	-1195.615521050778	-1947.110997913964	-56.37195097391184
58000	7.957014702398059	-4679.986677255342	-313.86829647290574	-4366.118380782436	15.070976467235418	317.77514990450294	107.08013904523213	5.603709590428058	6.188679002847337	1.3573852353161404	1.0	2.0	5.0	5.0	7.0	10.353447664241006	0.5847392210700709	0.5836575454745963	1.8316032334553318	0.002397122914240766	-1234.7522803434606	-1196.65363992816	-1934.7124605108152	-59.817028056006556
59000	7.897973070612172	-4685.114019018428	-316.179206032656	-4368.934812985772	14.427850278500006	194.94776098201066	60.20132557095685	21.809176468573323	9.251907898175709	2.814788242862957	1.0	1.0	3.0	7.0	8.0	6.474371567954757	0.5847392210700709	0.5836575454745963	1.8316032334553318	0.0022886669497294084	-1233.7956280380474	-1193.1407817959848	-1941.9984031517397	-62.70298921479975
60000	7.8264685226669855	-4680.341424659587	-315.2420458272506	-4365.099378832336	13.338371595251797	111.61183457910731	64.22476094358436	8.449905378497945	4.574337346848411	3.8248155077789336	3.0	1.0	4.0	4.0	8.0	9.408385402386154	0.612019969890807	0.5928305872711612	1.7951494428380304	0.002374976577292259	-1233.9559200107358	-1193.5001927986534	-1937.6432660229468	-63.41038357881654
61000	7.910619862352087	-4679.802111523858	-304.79236220042674	-4375.009749323432	13.612803247838357	90.7512314430215	7.1832466171894644	4.7652899291056166	3.960043093934059	1.2275981341186393	3.0	7.0	1.0	4.0	5.0	8.287870585598498	0.612019969890807	0.6760016797482986	1.711978350360893	0.0025597314549245637	-1238.0753318081886	-1197.3685341798346	-1939.5658833354078	-56.60989395852253
62000	7.759132073189791	-4680.2898220248835	-310.6275978856502	-4369.662224139233	13.524565285515921	30.586114659631154	8.225128988368244	7.562271677509243	3.3436748576518713	4.563198489661574	5.0	7.0	2.0	4.0	2.0	8.959262181409214	0.6684031141906935	0.6468379932559221	1.6847588925533832	0.0023330755616168242	-1233.3920345859021	-1193.0933501873546	-1943.1768393659765	-63.00266684752831
63000	7.908478151135844	-4678.692099016827	-308.82485996528305	-4369.867239051544	12.887567165295396	25.792171081848736	4.94457291197927	2.823132074229306	1.7731198320650579	1.580734978899006	7.0	8.0	1.0	3.0	1.0	8.501990133755928	0.5843888787420961	0.5830379994735901	1.8325731217843126	0.0025837799751055345	-1233.5070502633087	-1193.2075843060281	-1943.152604482207	-64.43479871288383
64000	7.572281023071228	-4686.895851126228	-316.93879312650654	-4369.957057999722	12.300007145581208	228.13392878048464	8.001661459852523	28.720848157889172	25.69844322356224	6.216053213301425	2.0	10.0	1.0	1.0	6.0	8.756768028676776	0.5539961340836952	0.48359441151737015	1.9624094543989334	0.0024829421827559832	-1236.4949251081034	-1194.9963683304145	-1938.465764561204	-60.20580274645103
65000	7.361086025993325	-4682.608782136777	-312.6687799908942	-4369.940002145883	12.509829901710273	191.84705847454333	12.372318083102511	8.16188276217658	9.83312942912006	2.8052233502308144	1.0	7.0	2.0	4.0	6.0	6.9730641311117685	0.5145994858513304	0.6131259064254546	1.8722746077232133	0.0026585369910141063	-1235.0300605036648	-1196.0088834429314	-1938.901058199287	-60.839900462056775
66000	7.9790486234290725	-4673.5867099087645	-308.3764775334589	-4365.210232375306	13.529469886834432	75.02880158320082	10.241693824008191	6.256511756063585	2.350895333718638	3.9340724191062098	3.0	2.0	9.0	2.0	4.0	7.266830910093054	0.6532537664793424	0.6321636214851778	1.714582612035478	0.0025314979311291514	-1230.9863529665597	-1193.8116009065257	-1940.412278502221	-59.68744026705831
67000	7.762188687449805	-4668.033948556866	-306.5549019973129	-4361.479046559552	11.833514335045848	26.030957622655016	11.48400670560985	3.6843245219318255	5.796817138076387	1.7938109282346766	2.0	1.0	15.0	1.0	1.0	9.047167732851827	0.6321419016832495	0.49354200853636365	1.8743160897803852	0.0030276462166199812	-1232.3450664631184	-1193.7076113260916	-1935.426368770342	-59.42820621338083
68000	7.375171543757606	-4665.567412660308	-300.30490521478026	-4365.262507445528	10.893891456721114	42.31150609553266	36.824027394379655	4.984098312988859	1.5714263687646877	1.0993581898643956	1.0	2.0	13.0	2.0	2.0	8.688635678764273	0.6886387103259378	0.512684740646744	1.7986765490273164	0.003287839066559636	-1234.7473534571857	-1193.9598090296247	-1936.555344958718	-52.70933780318517
69000	7.794057675260609	-4674.112599166692	-307.1573133520613	-4366.955285814631	11.225064420312178	370.0795850722042	64.1058785627973	5.052828376688865	1.2786994806464445	1.625605576981096	2.0	1.0	9.0	3.0	5.0	8.635370951942365	0.707462505427631	0.46941910128630016	1.823118393286067	0.0031905753050455246	-1234.9556919700342	-1191.0485003042998	-1940.951093540297	-55.112769433220066
70000	7.939260396792303	-4673.6630555394	-309.97003312838194	-4363.693022411018	11.677839062414426	51.38700779283451	35.301509550270076	10.644952699738681	1.1487449905553784	2.617409344212952	2.0	2.0	12.0	1.0	3.0	10.131334829338478	0.6016049979496719	0.6859175739879811	1.7124774280623452	0.0031900147238372806	-1232.6861919782666	-1193.9216962669423	-1937.0851341658097	-60.0745119091349
71000	7.72826467331794	-4671.625258895992	-307.23704933721956	-4364.388209558772	11.188819526481527	62.40081951081447	33.88519296477052	4.585753870460828	5.356416762175457	1.304322204242874	2.0	3.0	8.0	3.0	4.0	10.100836029489948	0.6992506851395751	0.5302727498183711	1.770476565042052	0.0031355608060761324	-1232.212831177716	-1188.6242952010264	-1943.5510831800298	-57.58461788803516
72000	7.740558475603017	-4674.023877781525	-307.2078961651754	-4366.81598161635	12.05982507097299	22.548272229809218	19.643042071677836	14.720485426930313	6.945848335270664	2.0634763336529103	1.0	1.0	10.0	1.0	7.0	10.100836029489948	0.6476668666143035	0.5944237247123212	1.7579094086733738	0.0027104422966329647	-1233.4949328114853	-1195.6926212563656	-1937.628427548499	-58.410860157458146
73000	7.112891641474063	-4671.371749186412	-302.06387761436133	-4369.30787157205	11.436424760199015	20.370773272224554	14.041973813602814	4.458793713027806	1.3223242302336624	0.9742899726807313	3.0	2.0	10.0	3.0	2.0	8.464813656717821	0.676810901545392	0.5919579433782842	1.731231155076322	0.0027873563979525754	-1236.533419956174	-1192.021830026104	-1940.7526215897724	-57.18470825796559
74000	7.469912954271454	-4666.723540686873	-301.52502824604505	-4365.198512440828	10.845527566214557	74.56457343898775	13.990322726349643	4.50041315163467	0.9862885835842197	2.4282370148277392	1.0	5.0	10.0	3.0	1.0	10.304782666392034	0.5935051735132436	0.670183735806005	1.7363110906807493	0.0032335076208022417	-1236.6683303006248	-1193.7564758531764	-1934.7737062870274	-52.991394088712646
75000	7.338812171389632	-4674.833229757028	-302.71685606710923	-4372.116373689919	10.535173836876844	70.96157472235271	29.006095340553856	6.398132090493243	1.4296372976695206	1.6451641353336883	1.0	4.0	10.0	3.0	2.0	8.530619859324693	0.5248298948651929	0.6711029619438414	1.8040671431909634	0.0033913858031945315	-1235.5046304517052	-1194.4388413152315	-1942.1729019229822	-54.20593582343046
76000	7.192708255412446	-4677.493366472444	-313.49107792020703	-4364.002288552237	11.824602281261132	265.48750194242047	34.41307273148813	10.431011667278884	7.854988674859769	6.637967669064704	1.0	2.0	7.0	9.0	1.0	8.002094224874826	0.5684438369786368	0.5402838027429102	1.8912723602784507	0.003168197932720472	-1233.1896620199582	-1190.9885661519927	-1939.824060380286	-60.014521287986796
77000	7.99190872547689	-4666.098405064633	-299.3239738946071	-4366.774431170026	9.378827482108532	78.4360828854056	7.75841139891446	4.864616565983703	0.9321859975981158	1.559692902004208	2.0	7.0	5.0	5.0	1.0	9.573163773474556	0.5656925574626851	0.646340971584851	1.7879664709524612	0.0035397516265422307	-1233.3500672666921	-1190.9641780304817	-1942.4601858728527	-51.93068228529925
78000	7.99190872547689	-4657.059597469146	-295.5295946694414	-4361.530002799705	10.200529744517027	45.83862342447469	3.6111258325597904	4.437447946994142	1.308769319063535	1.0973690605662374	4.0	8.0	1.0	6.0	1.0	8.538501647285997	0.5050976250455504	0.6241211722846192	1.8707812026698276	0.003522980860976628	-1236.5280479986234	-1191.356262292812	-1933.6456925082691	-49.99204224840037
79000	7.871992954775971	-4668.740945689476	-300.64517716184196	-4368.0957685276335	11.533387675672012	58.96407695635285	8.90329513822239	1.653091292137104	1.7269511729206601	1.7423969517790645	1.0	10.0	1.0	5.0	3.0	10.782972790995263	0.7601677145916305	0.5480957376876662	1.6917365477207	0.0035259519595946813	-1236.977513535421	-1192.4400760583967	-1938.6781789338154	-54.22912585069665
80000	7.950503071585585	-4667.957961055755	-299.18405944530406	-4368.773901610451	9.726810904314462	31.444318778014917	13.075586456127983	5.594740995100917	1.512442907906702	0.6819327014060147	1.0	9.0	6.0	2.0	2.0	11.649575849609427	0.6406424549750089	0.7108998779990693	1.6484576670259183	0.003501188186772804	-1233.720644002057	-1193.4749962209498	-1941.5782613874437	-53.30261917230679
81000	8.08330885163051	-4664.572302576031	-297.41300580347377	-4367.159296772557	9.960760972493869	153.0516584447501	5.934763665172876	1.7577409185776587	3.596222067670629	0.8280786356229692	1.0	8.0	1.0	3.0	7.0	12.725505639581213	0.6090358541576277	0.5121125487394185	1.8788515971029502	0.004037664609908902	-1233.8404691480664	-1190.2020233479832	-1943.1168042765073	-48.31344585103387
82000	8.048711445987403	-4668.896471599852	-305.10591865882606	-4363.790552941025	11.097271669140923	56.01585248928244	28.092677337537648	16.376548156200943	4.64509088604269	1.4535433094150445	2.0	2.0	4.0	9.0	3.0	7.0495268227222	0.6092294141111311	0.508014584913994	1.8827560009748714	0.0035546931171335137	-1232.3646285943123	-1191.0929903668928	-1940.3329339798206	-55.49498581553077
83000	8.172530141640797	-4670.216698618565	-301.8488137041502	-4368.367884914414	11.311892161239006	10.6602380507572	20.064320763461385	6.487504543363606	1.6413521868018828	2.762929971899595	1.0	3.0	10.0	1.0	5.0	7.819905550733172	0.6413199643727071	0.5239820327551847	1.8346980028721047	0.0033860133303029827	-1234.3543058185533	-1193.2403457418984	-1940.7732333539623	-55.29442155914486
84000	8.172530141640797	-4665.260004805556	-295.9241862186519	-4369.335818586904	10.088294056616402	30.63737300797129	14.391658804453591	5.469402456638371	2.1264774480109527	0.8047799501879326	1.0	4.0	8.0	3.0	4.0	8.421263074838299	0.6309326352992065	0.5290523404123244	1.8400150242884656	0.003810216352501909	-1234.8340290098831	-1192.144393953452	-1942.3573956235691	-49.953157158533266
85000	7.623104196205475	-4672.790046902719	-304.323173856209	-4368.46687304651	10.910378404868515	27.992091895542522	42.45721285678126	8.693748067215793	3.708614344476397	2.3030244754611346	1.0	2.0	10.0	6.0	1.0	8.564390938643148	0.5669648214660894	0.49763301646786756	1.9354021620660395	0.003872214328929466	-1233.7278380609118	-1190.8951307815573	-1943.8439042040409	-55.26234853221391
86000	7.3764319323242	-4673.608753072984	-303.4596397823769	-4370.149113290607	11.990511916936539	38.59530325012967	8.46434566269817	6.792749258234067	1.9029144608136885	1.8887699254037806	1.0	4.0	5.0	9.0	1.0	10.740984018558898	0.6136960971416368	0.581666127557581	1.8046377753007787	0.0035619111368652982	-1235.210425078952	-1197.4416292024735	-1937.4970590091812	-56.531168037162836
87000	7.697004496096455	-4668.948917650455	-304.2798779362243	-4364.66903971423	11.068278890362189	23.5063335383574	13.299214913512722	4.914474810408435	5.855124545185323	0.6202809292656166	5.0	2.0	2.0	5.0	6.0	7.533780650959919	0.6761531958867015	0.5098779746354192	1.813968829477876	0.003609383862730678	-1231.6902841721242	-1191.920373991505	-1941.0583815506013	-57.507579882695445
88000	7.715725406375313	-4665.936162631981	-299.88403505283054	-4366.05212757915	10.789587876859938	51.64984283058191	1.8578797656777757	9.90253334707949	9.168171450364731	1.520867910317577	4.0	4.0	2.0	2.0	8.0	10.532885020845423	0.6761531958867015	0.6202464426657909	1.7036003614475044	0.0036565732495422542	-1233.1044802745166	-1193.5655252039733	-1939.38212210066	-47.79636905221528
89000	7.8451330223110265	-4661.5477981368895	-297.92261276005826	-4363.625185376831	9.22451989867166	54.304831545687485	10.09617390139177	8.01504484320107	4.102928475718049	0.3366994653477798	1.0	9.0	3.0	4.0	3.0	9.26070632801062	0.5304549176970075	0.6103817721468667	1.8591633101561227	0.004228032568022183	-1234.768200659336	-1194.3584922417895	-1934.4984924757055	-50.070166054548146
90000	7.999754534457604	-4663.086775856223	-296.484539089551	-4366.602236766672	9.942206246577292	40.308151109616404	2.4947677475839254	1.724675894652204	0.8228429464167974	4.487168821004182	6.0	11.0	1.0	1.0	1.0	7.934259081221581	0.58212754102761	0.5852125779045112	1.8326598810678758	0.004127478680569893	-1237.1120764944362	-1193.6286012759551	-1935.86155899628	-48.813927253513256
91000	7.999754534457604	-4664.437267922191	-290.1623412569228	-4374.274926665268	9.082824625226909	33.142655706687336	4.794982357868375	0.771158747077333	0.31232170092464595	1.572778268163757	5.0	8.0	4.0	2.0	1.0	8.12742155407437	0.897494016818699	0.6282609522804807	1.4742450309008173	0.004284504344552346	-1239.5487317379548	-1191.190370356763	-1943.5358245705506	-44.91668844290967
92000	7.999754534457604	-4666.208279268309	-291.3966383805257	-4374.811640887783	9.563986320259493	27.674348450939917	4.4038602530669735	1.2127070464192997	1.1262633410544363	1.6103023612763536	4.0	6.0	7.0	2.0	1.0	7.697644857993512	0.6122868300883813	0.4633674995394156	1.9243456703722002	0.004024523286320146	-1236.2911040082133	-1200.913202534527	-1937.6073343450428	-47.86896302951593
93000	7.999754534457604	-4668.160480803742	-297.55191103213656	-4370.608569771605	9.14331837372231	7.361284307900849	3.541000304670717	3.694915701997478	1.1857065057028575	2.0096023071441076	5.0	4.0	5.0	1.0	5.0	7.864885537643656	0.553741343801779	0.4434805129040098	2.0027781432942082	0.00424399932823227	-1237.4718546296072	-1192.9502965462968	-1940.1864185957013	-54.956563617717016
