# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:11 BST 2015 [seed=1430153531149]
state	age(GOOSE_HONGKONG_W355_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1532000	7.593920906300669	-4661.361267882964	-294.99420443465294	-4366.3670634483115	9.875195967888759	87.6923365952557	7.832100034272882	2.7585514029526292	1.9306541517174594	1.2332676202907442	1.0	9.0	1.0	5.0	4.0	9.60833525772522	0.5458998515882794	0.5376808630009311	1.9164192854107898	0.00392511376171328	-1234.0171378761659	-1190.4048684744675	-1941.9450570976783	-48.014413569999796
1533000	7.593920906300669	-4672.121308745377	-301.87518772725645	-4370.246121018121	9.872156082926129	42.482141975525735	17.41814493522948	12.717416482032153	2.2711216864391837	1.5170539523730147	5.0	2.0	4.0	1.0	8.0	9.60833525772522	0.6112098747127113	0.612335870787705	1.776454254499584	0.004019155058075171	-1236.060147721026	-1191.9163857481033	-1942.269587548992	-53.64842628445109
1534000	7.809418869178825	-4667.354555261439	-298.836504229589	-4368.51805103185	9.621104493892986	10.278445448094637	4.342966663629588	4.186265960187464	0.7147947495765351	3.3712697072251636	5.0	2.0	8.0	4.0	1.0	9.875428699831012	0.6479490473066104	0.5711525163080534	1.7808984363853364	0.003651450428286797	-1232.4365580763808	-1195.2871674081282	-1940.7943255473403	-52.78962616623761
1535000	8.1253747142438	-4661.6736137004245	-295.12339497412347	-4366.550218726301	10.071281978429369	19.112859745480122	10.275608633823843	8.251458503423807	0.8613017294918627	0.6313143446272108	1.0	4.0	8.0	3.0	4.0	8.206621387966226	0.5357884109556995	0.5711525163080534	1.8930590727362473	0.003852268681894559	-1234.9013272290372	-1190.520483345499	-1941.128408151765	-50.39036816831376
1536000	8.1253747142438	-4661.234612179091	-294.7482349615242	-4366.486377217567	10.282730221524066	71.09550858333778	10.919258131641607	4.904098403900084	1.2873829713671603	1.2544484303304475	1.0	5.0	7.0	5.0	2.0	9.905900996842794	0.5066091558464629	0.6787889878354245	1.814601856318113	0.0038142939611954026	-1236.4384297890729	-1193.9917284515464	-1936.056218976947	-47.595697305883476
1537000	7.8726217280158135	-4668.774312103359	-300.89233385039876	-4367.88197825296	10.225357001486598	161.71447200649217	7.3082703281379695	8.061797186700732	1.8198261973316057	3.280061022727396	1.0	2.0	6.0	9.0	2.0	7.403798461592617	0.5307120285100697	0.5770600579815401	1.892227913508391	0.0036955190638981914	-1232.7522364212714	-1190.6299188099679	-1944.4998230217209	-50.608846230078264
1538000	7.743671323414681	-4671.880563168234	-302.6296550829486	-4369.250908085286	10.222216475469718	24.556253782364827	7.074458778800479	2.6273587743734708	5.200294681639718	2.554305059316703	3.0	3.0	3.0	8.0	3.0	9.887630674188333	0.6679772497994438	0.4978609331130183	1.8341618170875384	0.004105110165537187	-1238.3146048737792	-1191.695046847327	-1939.24125636418	-55.976793559151815
1539000	7.854951273744776	-4664.785864893019	-299.97128618373273	-4364.814578709286	11.358546299345912	47.8117644237886	11.181093515903711	4.521627571141614	1.1851302021095305	0.6545376808356245	2.0	9.0	2.0	1.0	6.0	9.131279677957293	0.693942324370049	0.47883727755274635	1.8272203980772053	0.0031740024561919917	-1233.901657649873	-1196.0626321652048	-1934.8502888942085	-54.2209283574405
1540000	7.937285218538612	-4669.049594687922	-299.0138122843516	-4370.03578240357	9.718939476608714	15.603905771584298	9.491579374919722	2.051809128476083	2.3795181524872766	0.3551543632833366	2.0	10.0	3.0	3.0	2.0	11.96385012545156	0.5068160758330249	0.626059322567678	1.867124601599298	0.00405263049693132	-1234.14159200596	-1193.6509664407647	-1942.243223956845	-54.80892027740246
1541000	7.976937090768693	-4662.48502694319	-295.93395632730983	-4366.55107061588	9.673841320111086	71.73591978533183	11.923856548087896	2.0276933165901387	1.1536777849618287	0.47223033252458724	2.0	9.0	1.0	4.0	4.0	13.940991398265231	0.6767654706745623	0.5784331895420631	1.7448013397833753	0.003641867956137795	-1233.263926483468	-1192.3450087965884	-1940.9421353358237	-49.85167644777108
1542000	8.058732347269078	-4667.457552825615	-299.6175266881565	-4367.840026137458	10.669234496258722	70.3478667134707	6.06302426060653	1.9963702145616433	1.3809185411341371	0.8711169233729747	1.0	11.0	5.0	2.0	1.0	7.097512820540752	0.6871040828557639	0.5591526389350618	1.7537432782091755	0.0035915463338543284	-1234.945517746338	-1188.6654905223797	-1944.2290178687406	-54.33808484371497
1543000	8.058732347269078	-4666.176573492997	-296.6306124088781	-4369.545961084119	10.286281165226114	21.805367326569364	5.196506524271284	2.532927871054889	3.0741707918522256	3.049513284561807	6.0	4.0	8.0	1.0	1.0	7.29390787371121	0.6520886855805388	0.6439890280490357	1.7039222863704269	0.004045440344914694	-1234.0477165703614	-1196.4473445518188	-1939.0508999619385	-51.588949656452805
1544000	8.081570148487682	-4651.660929726498	-289.25304125678053	-4362.407888469717	9.712693830184154	23.17922083574793	4.449788241806359	2.9438481442231406	0.9423737285182026	0.8337328793148874	4.0	1.0	8.0	6.0	1.0	10.402069521674159	0.5807091974152312	0.5265649540483	1.8927258485364702	0.004041595094400693	-1232.3094089491542	-1194.602178514305	-1935.496301006258	-45.7944183654123
1545000	7.979033517883998	-4659.679649455236	-295.216111063873	-4364.463538391364	9.081702651933083	25.079534313856268	10.827538286452263	3.112053649473917	2.503540573637534	2.1258205509307366	2.0	3.0	10.0	4.0	1.0	9.182149707151398	0.6495732786773819	0.5627107557437311	1.7877159655788883	0.004072212591488005	-1233.0822543347656	-1194.0118814418213	-1937.3694026147766	-49.48841488681209
1546000	7.816433261159968	-4671.257503305834	-302.5259239001104	-4368.731579405723	10.207556995222436	24.264532349223103	2.745572962987747	3.5481395386781016	39.1276729525754	1.2740820021509816	3.0	3.0	4.0	1.0	9.0	8.420907406990457	0.7748771637491895	0.47472282816370504	1.750400008087107	0.004178429247092335	-1237.9159079131066	-1195.1982582406338	-1935.6174132519823	-45.349736607527255
1547000	7.872313534695628	-4668.135201851986	-296.4333899044278	-4371.701811947558	9.183640093570878	30.345769493697933	41.096257189476184	2.835455033535918	1.7394058074986467	0.8108302230232649	6.0	1.0	3.0	3.0	7.0	8.420907406990457	0.5396410814696143	0.6356764839296603	1.8246824346007269	0.004563225254350535	-1234.9842101443878	-1195.3293641944613	-1941.3882376087083	-49.40432171038675
1548000	7.90922376609587	-4656.7599085621605	-291.38825436944495	-4365.371654192715	9.737628182408653	23.51375977957238	14.03099728392119	2.9202813104661347	2.4707844938717383	1.2269064787971047	1.0	4.0	3.0	6.0	6.0	9.40650271118945	0.6315300237923935	0.6025951592637234	1.7658748169438845	0.003917609557665577	-1234.1482801094753	-1193.9989503874638	-1937.2244236957763	-45.8081995175374
1549000	7.959312616899011	-4659.791881166971	-291.76607886606246	-4368.025802300908	8.456535948428675	35.09041167648548	3.341491780245844	6.076213335872239	0.5345268859660385	0.2585705004523652	1.0	4.0	10.0	3.0	2.0	7.6724753716339515	0.6880706721227358	0.5918747014721727	1.7200546264050929	0.004622783159487168	-1232.7823261283743	-1189.6782269805854	-1945.5652491919486	-47.48430252790561
1550000	8.026823207511617	-4654.154014354576	-285.6822007745669	-4368.471813580009	8.301330742679752	10.925156832403543	8.691405855378857	2.7739329391104324	1.4309771162659457	0.16082552897015623	2.0	3.0	5.0	6.0	4.0	8.415048949588508	0.6151650248846117	0.5246377058518601	1.8601972692635296	0.0057790351104882055	-1237.6773900037956	-1194.150071099197	-1936.6443524770166	-43.22762212976735
1551000	8.026823207511617	-4662.162396797302	-282.9973445264353	-4379.165052270867	8.634352272597653	10.796479235397616	6.629993138351362	1.6329607225256753	0.39758723152467795	0.33372873457874175	3.0	9.0	4.0	3.0	1.0	12.136019556667081	0.6563316190355238	0.5100971176107602	1.8335712633537173	0.005195064222075405	-1239.5178425796068	-1196.4450178500517	-1943.2021918412086	-42.08131090392407
1552000	8.026823207511617	-4649.235281615688	-281.4511083048108	-4367.784173310877	8.473799820474719	13.322398711351699	3.146220966331394	0.6151261831247343	0.993110246837838	0.42298471655487524	5.0	8.0	1.0	5.0	1.0	8.198933996816164	0.6375845921407509	0.5169712999060292	1.8454441079532213	0.006073306625632029	-1236.2899944750834	-1193.170397177834	-1938.3237816579592	-40.78426650258381
1553000	7.984844838776748	-4664.448246145301	-285.68355668553727	-4378.764689459764	8.540910856252058	10.389868058484105	3.544674060251307	5.6289200345115304	1.2156692424664666	0.3557796292082403	2.0	11.0	1.0	3.0	3.0	9.62409230773702	0.6894308610782008	0.5833132113791173	1.7272559275426835	0.005873987487378493	-1240.4952834315084	-1192.7403049994496	-1945.5291010288054	-42.85266693753004
1554000	7.823102759035129	-4657.13967601711	-289.16724570942625	-4367.972430307684	8.978480550961155	31.939910971810086	6.304566177402149	9.744912853272616	0.5041345214256829	0.5107478981646364	1.0	10.0	2.0	1.0	6.0	9.398409425931264	0.654125906997869	0.6428019024483449	1.7030721905537878	0.004578700843716017	-1232.9917465513645	-1194.6246475263786	-1940.3560362299406	-43.49944483949501
1555000	8.006602233200574	-4666.307346891975	-297.78451545926634	-4368.522831432709	8.970256041753322	216.1586267737102	8.26251546863764	12.848885247594863	1.837205982373351	1.515895030604149	1.0	11.0	1.0	1.0	6.0	8.515167468606267	0.6223099514455517	0.5778776734093223	1.7998123751451276	0.0045550190021801185	-1235.3520248355035	-1191.2667327628092	-1941.9040738343956	-46.797499675851164
1556000	8.006602233200574	-4659.597898085456	-297.3079010906126	-4362.289996994844	9.812838794533043	83.5554674873171	8.356237476357292	11.094610140343478	4.272587593340375	0.8651481207261643	1.0	7.0	2.0	1.0	9.0	8.09030129262649	0.6223099514455517	0.5778776734093223	1.7998123751451276	0.004669200232460533	-1233.0024140781923	-1190.2990165350652	-1938.9885663815867	-48.11071192992111
1557000	7.742321448663966	-4667.154680879345	-295.5454966610853	-4371.6091842182595	9.562621084144233	22.90102571148476	6.1584469356866745	5.68970567401852	1.3303998936062544	1.0201750078955403	2.0	5.0	3.0	1.0	9.0	10.540020598358984	0.5611304700406965	0.6539034144645424	1.7849661154947625	0.00398563114058278	-1234.0450220563396	-1194.6535918709217	-1942.9105702909978	-50.63403542920979
1558000	7.945508304376039	-4659.229608606902	-293.5462538102865	-4365.683354796615	9.862736868234313	47.53825520012132	16.196216383295486	10.54706913984553	0.9904493552434767	0.966390861992342	2.0	2.0	7.0	2.0	7.0	7.950722034513989	0.5703422703686315	0.591810955420007	1.8378467742113629	0.004420964116627047	-1233.1739743199118	-1192.640358211953	-1939.8690222647504	-46.29886172515453
1559000	7.945508304376039	-4669.992315967925	-298.14080672222366	-4371.851509245701	8.798171278824338	133.40895859058634	32.591019678190584	6.041715488978117	0.8052057501748244	0.9041006105016725	1.0	2.0	12.0	4.0	1.0	10.834010608505016	0.6671662288265102	0.608420045654781	1.72441372551871	0.004762260401979871	-1235.7505490437477	-1189.4332412002984	-1946.6677190016546	-48.96093362940914
1560000	7.945508304376039	-4658.049553315339	-294.21940286014467	-4363.830150455195	9.522575656262756	65.32496739662956	11.479666603429301	6.6502852655751745	1.4930558483302678	1.0939726994666272	2.0	3.0	8.0	6.0	1.0	10.49010188279876	0.6348694927092834	0.6094304336934934	1.7557000735972244	0.004757198928053685	-1235.5234059980437	-1194.9274477277966	-1933.3792967293548	-46.803391927835484
1561000	8.112055920033523	-4657.56896940816	-292.56893564135856	-4365.000033766802	9.249149906945124	45.10811995992987	8.31548273044153	4.290587625770078	0.9330844174779113	0.9687753530576723	3.0	4.0	6.0	4.0	3.0	10.021275601277967	0.637928846954619	0.6645797716719479	1.697491381373434	0.004614284622223542	-1231.6143683820699	-1195.3680691107545	-1938.0175962739775	-46.92626388542248
1562000	8.112055920033523	-4661.498533136744	-295.05017344562646	-4366.448359691118	9.840596250894665	29.460476177909463	3.350146959478954	3.657477960441277	5.472102582213992	1.5458553246470355	5.0	3.0	4.0	1.0	7.0	7.962805394434511	0.5774557487023639	0.5554724592703362	1.8670717920273008	0.003885796200779081	-1232.9646897732664	-1191.1377845462773	-1942.3458853715738	-48.76125095823066
1563000	8.116591411784578	-4662.218085163016	-291.2538114901142	-4370.964273672902	9.34120405644341	18.839791110344272	3.4345070181159567	1.4170315509025628	1.0856447350438623	0.7174113319476164	7.0	5.0	1.0	1.0	6.0	10.44357151691592	0.6367694808247366	0.7251348568159909	1.638095662359274	0.004911088639350332	-1236.9267501593747	-1198.4654652282795	-1935.572058285248	-49.09091819888713
1564000	8.069606863714922	-4662.207117921233	-295.71679332719293	-4366.4903245940395	10.026440691116765	46.324621992680655	3.2596374068708034	8.621054929483261	3.522885530881647	1.0041058395391458	5.0	3.0	3.0	3.0	6.0	8.20732235370346	0.702121215763139	0.5848657870359778	1.7130129972008845	0.003819069033588912	-1233.5976342936215	-1192.0210973140927	-1940.8715929863258	-47.67799048924427
1565000	8.069606863714922	-4664.474434315698	-294.14509054676574	-4370.329343768933	9.992996817753893	38.796130899583	6.61455947694635	2.7295652144146696	2.55986416006622	1.0101413805425479	4.0	6.0	2.0	1.0	7.0	8.109459222153843	0.5032602311564456	0.5165526912952155	1.9801870775483403	0.004140329772278477	-1235.587694851388	-1190.778939349634	-1943.9627095679105	-48.72794782613237
1566000	8.069606863714922	-4672.078135861481	-293.9769433984368	-4378.101192463045	8.900312504106738	17.598473766234097	12.186403241197684	2.8071093244853573	3.77017715784843	0.8102752034462688	6.0	2.0	3.0	2.0	7.0	8.109459222153843	0.5968283491697812	0.4103103841954405	1.9928612666347798	0.004457472580540023	-1236.306594137421	-1192.8264768309873	-1948.9681214946365	-48.549364794368
1567000	8.11044096287791	-4666.410125005067	-299.5061286670068	-4366.90399633806	10.046462067757956	31.44187288011332	14.408813507225572	4.737321612079666	1.698926042832733	1.2923935350808733	4.0	1.0	4.0	6.0	5.0	8.065193038133575	0.5968283491697812	0.6503162518410059	1.7528553989892144	0.004075236884227574	-1232.8123650689456	-1194.185565997761	-1939.9060652713538	-53.60408669524595
1568000	8.11044096287791	-4664.117964810949	-299.94509787665635	-4364.172866934293	10.716944380851691	221.3266043848683	18.18246946088024	4.800055746030919	6.024985339240877	0.9371677381074356	1.0	4.0	1.0	7.0	7.0	8.657554816359482	0.7430287723459102	0.5641335903257009	1.6928376373283904	0.0037399091763870456	-1233.4965893811261	-1190.5602598305388	-1940.1160177226277	-48.70699342899918
1569000	8.087504353668269	-4670.021417142712	-296.93032485256833	-4373.091092290144	9.353015334712039	113.03615926941566	32.97736389025013	5.614374214390719	2.795407592373981	0.854341057957118	1.0	1.0	1.0	13.0	4.0	10.020904298243284	0.6422908323293133	0.5303849193264986	1.8273242483441898	0.003916216124251977	-1234.871193952297	-1191.915632654472	-1946.3042656833754	-47.39708121873186
1570000	7.898905228393827	-4662.912689828911	-298.9897109914624	-4363.922978837449	10.042684944411544	103.82146312816214	19.53119550643291	5.441833295832177	4.117260344449391	1.9726281890734072	1.0	3.0	1.0	8.0	7.0	9.914293401519213	0.6291118882809633	0.5485855469592723	1.8223025647597662	0.003668528794441474	-1232.3413108868365	-1191.9817395465418	-1939.5999284040706	-49.36811006514776
1571000	8.050804729574518	-4667.040645656747	-297.6124896089238	-4369.428156047823	9.725994657395336	52.22332176971445	9.86976172477702	10.24065373901464	4.177869087137426	0.6017855133487505	3.0	2.0	3.0	5.0	7.0	8.767569259096193	0.6810897773384869	0.4828687595075332	1.8360414631539816	0.0032489826064384625	-1234.8022573831108	-1193.2358895833008	-1941.3900090814118	-49.447639546368556
1572000	8.050804729574518	-4672.3639182639035	-299.6802604273844	-4372.683657836519	11.420105078128577	20.07522655115994	13.729305806727766	5.614472706524009	1.9728353071787494	2.4236933789131587	1.0	6.0	5.0	3.0	5.0	9.54767308112063	0.6005407049563505	0.5527229463764181	1.8467363486672332	0.003170380873506048	-1234.776479454098	-1197.2840184275096	-1940.6231599549114	-53.46937783431102
1573000	7.826812453061142	-4668.105596335132	-299.32105202088934	-4368.784544314242	10.606988992429816	25.537963559685387	7.4789085785591976	3.6007570219720035	3.53457660358865	2.5497838920806375	3.0	8.0	1.0	6.0	2.0	8.859263089566758	0.684980338415644	0.4709601261272338	1.844059535457124	0.004009349827220007	-1236.8081674796058	-1190.5034610662915	-1941.4729157683453	-53.36760946016383
1574000	7.943308970558601	-4659.901437051586	-298.18324488595573	-4361.71819216563	10.633937139733671	73.79086835275783	5.381959728066319	7.35657026902003	2.424565201902434	0.8713146576106102	3.0	9.0	1.0	1.0	6.0	9.466720847740135	0.6516230236097765	0.4895577260302082	1.8588192503600172	0.0036713306521487738	-1233.6546425416188	-1189.9494193767434	-1938.1141302472681	-50.38140712719427
1575000	7.8150549543314725	-4653.398899130272	-291.52162920792915	-4361.877269922343	10.032677396809639	35.938453737876245	10.597377061268345	2.369358272207285	0.9466342198543536	0.6978289152216856	2.0	8.0	3.0	2.0	5.0	8.595262786567407	0.5420167690539951	0.57919623990872	1.8787869910372867	0.003823538821643795	-1229.699677517914	-1189.5426049699133	-1942.634987434515	-47.12475403376517
1576000	7.710380875146617	-4661.601960365621	-296.9211707954718	-4364.6807895701495	10.828129788815302	52.95146709669127	5.442567876854793	2.739775876657569	0.67188915294321	0.9987742900401518	3.0	7.0	4.0	1.0	5.0	6.707837759152192	0.6004263201762801	0.6031941351947265	1.7963795446289954	0.003373956914905995	-1230.2428461044492	-1189.4267704350743	-1945.0111730306257	-52.178234801494455
