# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561777]
state	age(CK_HK_WF157_2003)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2579000	1.2278045923349863	-4673.632975732826	-300.18874983438434	-4373.444225898442	9.678340393070219	11.381272694529754	17.9018537623914	9.85773053096008	2.31647794082747	0.5730337553695133	3.0	5.0	4.0	1.0	7.0	6.325908042193076	0.570527251727398	0.5650627700668522	1.8644099782057477	0.004258774854747792	-1231.9272479440694	-1190.3419930937134	-1951.174984860659	-54.60250029653273
2580000	0.5283424610103515	-4667.498218739234	-298.59512314049147	-4368.903095598743	9.16420701794015	215.34654809011053	6.214044668567395	3.828372981229223	1.7967888157522538	0.6589835928252394	1.0	11.0	1.0	5.0	2.0	8.555912947991647	0.5568633738805873	0.6505660278788185	1.7925705982405922	0.004405575858670716	-1234.9981815769663	-1195.4284004485437	-1938.4765135732325	-50.209210012839115
2581000	2.0782295313364436	-4661.552045064166	-296.8715751993303	-4364.680469864836	10.135714055775546	69.5938078421598	11.73279756590055	7.432988824486904	0.6392116569794183	0.8504116495247637	1.0	11.0	1.0	4.0	3.0	8.288305530164351	0.5915025775229346	0.5206658602690858	1.8878315622079778	0.0036152888133779535	-1236.012053494127	-1191.4303111565023	-1937.2381052142066	-49.7735570998603
2582000	3.849252769479974	-4663.21403404611	-295.3301150398935	-4367.883919006216	11.0692021534425	26.313268952390867	5.068096106227895	1.6897732168796702	0.5976774760367504	1.655768313276799	5.0	8.0	4.0	2.0	1.0	8.175515179642685	0.5525873820493356	0.5220946620606127	1.92531795589005	0.0038145566925239472	-1234.3401354213217	-1192.4312289890468	-1941.1125545958473	-51.1473996283377
2583000	2.6167098624110903	-4664.761114335483	-299.6051932511466	-4365.155921084337	11.778505802279462	15.817202688101288	6.4644140502286405	2.8181763579262316	0.9641121527176244	1.9048307127721331	6.0	8.0	1.0	4.0	1.0	8.175515179642685	0.5070912190004908	0.6519824524866725	1.840926328512835	0.0032098444090411923	-1232.9642443865955	-1195.0364906507205	-1937.1551860470208	-55.69500118322712
2584000	1.8616110385649325	-4667.328790081176	-294.95707335360777	-4372.371716727568	9.191871152637955	53.141197330567245	6.720038119647404	2.4981382241861625	0.9939073693344868	0.3765010677871672	1.0	9.0	5.0	4.0	1.0	7.391726966835232	0.6146054769033467	0.49303308051676437	1.8923614425798874	0.0037509363548065373	-1231.8348840940948	-1191.102868678171	-1949.4339639553025	-50.66290022928986
2585000	1.8511456433702091	-4666.56990435836	-298.2941656732281	-4368.275738685132	10.37426434437431	33.23701939380863	8.06600888927377	2.889767547880115	2.6737648719327556	1.5789038935016655	3.0	8.0	4.0	1.0	4.0	7.658409064788839	0.7290566333799164	0.4831167331172758	1.787826633502806	0.003332973535425613	-1232.8806677821353	-1192.2761839786542	-1943.1188869243422	-52.74348508596887
2586000	2.709334528290171	-4663.309881961443	-299.9950075387985	-4363.314874422645	11.21569859407361	72.54849643434142	6.483026541106369	6.224172102964543	5.177674910098239	1.7622578175178791	1.0	11.0	1.0	1.0	6.0	7.658409064788839	0.4954802339436393	0.5483175976793327	1.9562021683770263	0.0038165474598016937	-1231.8398193593448	-1191.208824976401	-1940.2662300868985	-51.56854358645134
2587000	2.841733775204573	-4659.191803156386	-296.4302423718937	-4362.761560784493	10.504823151488525	23.577357638825912	13.127956800813775	3.422725652381207	0.2868726380027388	0.6319390625173039	1.0	10.0	3.0	1.0	5.0	9.359530126979529	0.5324942263317816	0.5885505736081255	1.8789552000600913	0.003755959362987421	-1234.801805904841	-1192.2634842104628	-1935.6962706691886	-51.95410613864023
2588000	3.63663573960047	-4661.65600411786	-297.2590189530788	-4364.396985164781	10.27160468133415	36.47402817406873	8.318007078671922	3.8013579883674544	2.6592291149514287	1.3803104475448937	5.0	5.0	2.0	2.0	6.0	7.84179036971135	0.5757689241825739	0.5726835950204985	1.851547480796926	0.003641741262400285	-1230.9524092404072	-1190.2025392915946	-1943.242036632779	-51.412356640014956
2589000	2.77611209480294	-4658.370316691502	-292.71757771376707	-4365.652738977735	9.56012613813669	19.917538722873882	13.138910330770319	1.6101117222704082	0.767184051779243	0.5017051950367594	3.0	7.0	4.0	2.0	4.0	10.141599096264983	0.6032394418600058	0.46618341587124773	1.930577142268745	0.0035829498491191285	-1230.3346141496856	-1193.2523495996284	-1942.0657752284208	-49.45972205895296
2590000	3.4586282244205604	-4669.068856530015	-301.4978174977441	-4367.571039032271	10.16676935397368	148.79884034342865	15.406884926647725	3.002698497589591	5.396432407505451	1.2755355651123534	1.0	9.0	7.0	1.0	2.0	10.141599096264983	0.5542234931704662	0.7542403532407663	1.691536153588766	0.004143870666378187	-1231.6238118101805	-1193.9088074456054	-1942.0384197764852	-51.065412249360115
2591000	3.074486282657448	-4663.695949474822	-298.461459782903	-4365.2344896919185	11.379136773029154	84.48285562418074	10.512783265370054	1.9893860258189076	2.104763612137228	1.9353729162353814	1.0	10.0	4.0	2.0	3.0	10.216591992145986	0.6402879786022009	0.5523345565849317	1.807377464812866	0.0031239566645734126	-1232.7411501354711	-1192.449044195427	-1940.04429536102	-50.93003024327539
2592000	0.9236559390943233	-4663.965085089016	-295.47467274440965	-4368.490412344606	10.219495862215897	34.105810826381315	14.27648960917544	3.4386516161570544	0.9502536452356344	0.7733357890631083	1.0	9.0	3.0	5.0	2.0	10.216591992145986	0.6094881813192647	0.702045666617322	1.6884661520634119	0.0037996795071112924	-1232.7271228438772	-1196.158206679444	-1939.6050828212844	-50.24092721302191
2593000	2.9801518159060514	-4672.129833677861	-298.31908143887665	-4373.810752238985	10.227999049730627	48.21729769283896	12.61481530221251	2.06943005729326	1.1151824396441288	0.5300882338222268	2.0	6.0	6.0	5.0	1.0	6.628677123404173	0.5664071496372657	0.6021456870258077	1.8314471633369254	0.0035480887586905934	-1232.167076955032	-1191.0146424239574	-1950.6290328599953	-53.606674641856934
2594000	3.21099914062639	-4661.6696209450365	-296.6225425740485	-4365.047078370988	11.02410566703081	119.55965339033344	6.521059292460078	0.37992215737846696	1.1004637682806495	0.9282260178919786	2.0	11.0	1.0	5.0	1.0	10.451345096506294	0.6477356678421726	0.5612030598167843	1.791061272341042	0.0031730031064166934	-1234.9561678792863	-1191.0823998240046	-1939.0085106676975	-49.59385211171809
2595000	3.3585707623109027	-4668.236840305536	-302.4909487562579	-4365.745891549278	11.891929681163305	439.4642286619345	6.202857766163198	3.472406888513769	1.175153438668485	0.5968065051314159	2.0	10.0	1.0	2.0	5.0	9.421061403950597	0.6264716190408018	0.4663057479500782	1.907222633009119	0.00310837363044653	-1232.9441846360469	-1193.952055198676	-1938.849651714555	-53.16691974240968
2596000	2.891487265128985	-4670.027352511108	-302.17165970857803	-4367.85569280253	11.193144475262308	209.6380245385861	7.569491075607367	8.69648325256042	2.187113961430018	0.8022166770209257	1.0	9.0	5.0	1.0	4.0	7.0440835438686715	0.5884472109248672	0.6398744131914067	1.7716783758837253	0.0033278591670971623	-1233.85591327598	-1191.8768019540958	-1942.1229775724546	-52.49729027265452
2597000	3.136101050248824	-4661.840210300535	-297.83518027553436	-4364.005030025	11.751725148430253	44.17977567917443	2.629405671180105	3.9971673442343736	5.872742615474853	1.388861907378673	3.0	6.0	3.0	1.0	7.0	7.793931213295827	0.530788404017722	0.5720075659558405	1.8972040300264368	0.0031330128798220513	-1235.058046378044	-1192.5070813360958	-1936.439902310861	-50.53871174272336
2598000	2.636498022609292	-4674.078401243604	-299.54036440567234	-4374.538036837932	10.252737271379909	39.31119237458533	14.93746325058894	7.639042494241339	3.6069137294255733	0.7520757106537873	4.0	3.0	4.0	4.0	5.0	8.00153710464998	0.5133778667543063	0.6372319836461571	1.8493901495995357	0.003263969625693001	-1238.0845194403455	-1194.5625997817094	-1941.8909176158772	-52.26714649664168
2599000	2.477501424586017	-4670.556393195195	-302.22222021625055	-4368.3341729789445	11.02622162357572	53.98964883577326	14.45648460485525	8.205859302528344	1.9558556486768295	0.8838768605325691	1.0	3.0	6.0	6.0	4.0	7.493867889953132	0.5221123293090596	0.6310941062851146	1.8467935644058249	0.0035055323106930594	-1231.0694724368461	-1192.7659339740287	-1944.49876656807	-54.9995712526746
2600000	2.2093365909642273	-4664.731070768268	-298.7894570291081	-4365.94161373916	10.028345509864135	41.79899142088768	8.51911066025892	5.244645998723525	1.2844068605257406	1.625575584954873	3.0	7.0	1.0	4.0	5.0	8.56561681836619	0.7003207888717832	0.5980784660056816	1.7016007451225343	0.0033791458152217495	-1234.2579968562989	-1192.275965297195	-1939.407651585666	-52.537663768790026
2601000	1.602622406533019	-4665.966658633219	-299.21316475600963	-4366.753493877209	11.086915102879827	30.520407061964526	5.072569086315098	7.588709301549767	0.3696481021939408	1.1267148457706369	2.0	5.0	4.0	1.0	8.0	9.584838502426539	0.6375636209261368	0.43129388739415964	1.9311424916797026	0.0032721926510643124	-1233.0071117931457	-1193.4974527394224	-1940.2489293446406	-52.44336091699387
2602000	3.1224194507142484	-4671.624504668675	-306.51221730501163	-4365.112287363664	11.18045689788622	61.41952089613933	12.209645294987963	19.770684291175566	6.64506468759054	2.5826695004281603	1.0	4.0	1.0	5.0	9.0	9.43152915377474	0.49169840235838025	0.6999683238029049	1.808333273838714	0.0029312779356905896	-1233.6305236556532	-1190.9343843180802	-1940.5473793899307	-55.85106799901829
2603000	1.6530318526506314	-4675.6246144915685	-307.6982755792584	-4367.92633891231	12.90577911214346	39.468454618852284	14.441063737393236	14.53938116160018	20.322162465637298	1.3039380037712232	3.0	1.0	3.0	4.0	9.0	9.259446340811	0.5269176104196117	0.6683930064438292	1.8046893831365582	0.0028452358896002695	-1231.572972689435	-1192.4933250148658	-1943.8600412080095	-56.66987723309414
2604000	3.4516273156788886	-4677.924393420807	-312.22970043216094	-4365.694692988646	11.390354484773319	138.87440595103624	75.06414846078319	21.912923129899713	14.797655014312438	2.0492672859849375	3.0	1.0	6.0	1.0	9.0	8.059552152400917	0.5895083253966519	0.5192061906936368	1.8912854839097102	0.0031918940921468767	-1231.766525151125	-1192.5522219954078	-1941.3759458421139	-58.27108453220269
2605000	0.3671448952202958	-4675.784721605143	-308.32973559930133	-4367.454986005842	10.978183820414953	30.648045465505483	42.155794876626764	26.448189101545513	5.147306648505533	1.9165095503184193	1.0	3.0	6.0	1.0	9.0	11.126142289575373	0.5745822850693513	0.6075068296184818	1.8179108853121657	0.0032588163035414154	-1229.2738311076655	-1193.7213528287407	-1944.459802069436	-57.59193434625928
2606000	1.8019733754921452	-4668.604544308856	-303.97630579007233	-4364.628238518783	12.094588357988426	47.340677520896776	18.105266251742	17.975725468497835	4.1629532295188465	1.0306230052962642	1.0	2.0	5.0	6.0	6.0	9.237796173922085	0.6586857130289347	0.48556469000716324	1.8557495969639006	0.0033653516223762425	-1234.5245607977324	-1189.5029302468915	-1940.600747474159	-54.713854391807686
2607000	3.0216140345152143	-4660.103091808685	-297.1130858061391	-4362.990006002547	10.038691885426724	27.739548985420907	8.378096082902774	6.532956996729533	3.84092691465504	1.522568214851646	1.0	3.0	7.0	5.0	4.0	9.835730842928296	0.6244403699171734	0.6974195415317762	1.6781400885510487	0.003553215640956489	-1233.0989111446972	-1191.7032424266404	-1938.1878524312085	-50.508511631756654
2608000	1.5345634349780939	-4664.3193582244	-303.9163174900186	-4360.403040734382	11.582494888078651	64.6219119279284	12.291891384317388	5.335505354947284	4.708948424974423	2.973762095074822	1.0	1.0	7.0	3.0	8.0	9.116094166047246	0.6184552208135514	0.5866100663317255	1.794934712854721	0.0030633445948759193	-1232.1715934183253	-1189.7040418718848	-1938.5274054441718	-55.2395107207596
2609000	1.7355718602428527	-4675.241822402155	-305.86831349883187	-4369.373508903323	12.01907957197914	83.58781635185163	26.940308884296737	8.371905009453318	4.541624602248327	1.8589487684295463	1.0	1.0	10.0	4.0	4.0	10.475544474640541	0.6687517161290951	0.5054095941869756	1.8258386896839272	0.002989745250527389	-1229.8722650921989	-1192.6822793624929	-1946.8189644486322	-55.892320662939795
2610000	2.7028477368218704	-4673.759770976508	-305.89277069047637	-4367.867000286032	10.321247167516209	107.8301392088431	12.412825543940386	8.153578143735695	1.749951796934151	4.133463233100999	1.0	3.0	8.0	5.0	3.0	8.455945194019055	0.49226920892880566	0.539851824146923	1.9678789669242691	0.0033984826991507082	-1235.3981131373646	-1189.4244372013432	-1943.0444499473242	-55.61285217849672
2611000	3.6215638929037404	-4663.049820950319	-294.78174750192494	-4368.268073448395	11.139089236430081	36.210968967988286	3.516534426412564	3.996626610211186	1.1290041028867037	2.965682971755832	1.0	4.0	8.0	6.0	1.0	7.478991568668477	0.5811205631103807	0.5993618329473561	1.819517603942261	0.0035178797118009157	-1236.5730699960777	-1190.9776773109638	-1940.7173261413534	-48.42521433617547
2612000	3.1011861582849365	-4671.224757285808	-304.2116180680767	-4367.013139217731	12.655559396696985	38.30661144213918	9.241160367775679	14.049440297824791	4.39847056266384	1.6159875482469712	3.0	1.0	8.0	1.0	7.0	6.842143266021517	0.5118170152279108	0.6385711612612903	1.8496118235107966	0.0031078628341471314	-1232.953885370329	-1189.6611136273614	-1944.398140220041	-55.94923416665446
2613000	3.7994678241022637	-4660.261443947937	-296.5314162815491	-4363.730027666387	10.355092923698228	125.80611141019263	6.630195645826533	6.646363861911243	1.2788383702398975	0.8320197299306614	1.0	8.0	4.0	1.0	6.0	11.284892344123085	0.5922298375326226	0.585575629396989	1.8221945330703857	0.0032146769822746345	-1232.4052389782466	-1190.0807508160865	-1941.2440378720542	-48.2501440369336
2614000	2.686275484221216	-4677.364491673496	-314.3520682253268	-4363.012423448169	11.087906205433582	435.19842703469345	9.025984595836752	21.18395878591484	3.7647399797620924	2.808808879872916	2.0	8.0	2.0	6.0	2.0	9.568738069131324	0.7632299450317838	0.5053591512838737	1.73141090368434	0.003142878331769798	-1232.819943883328	-1191.9252206969145	-1938.2672588679263	-59.81288622636035
2615000	1.6578718574762998	-4667.335701595055	-299.397599262313	-4367.938102332742	10.659310615788053	33.325898001913046	8.42240759791332	4.543620946905959	1.607700162540402	0.6040432408524726	1.0	11.0	1.0	2.0	5.0	9.445497542473948	0.5567372380081403	0.7538103015239049	1.6894524604679524	0.0034806643049494243	-1233.6635613274325	-1197.8296589906554	-1936.444882014654	-54.239705089875734
2616000	2.7257028738832116	-4667.7070048375235	-298.527290792393	-4369.179714045131	11.179254597402746	34.45756873725008	5.739404684948454	5.660772207422313	0.9514265934517376	1.109703415395882	3.0	10.0	2.0	4.0	1.0	12.421263409394923	0.7122094624104894	0.5971092897000781	1.69068124788943	0.0033738242446324012	-1234.2336583288993	-1195.369523240911	-1939.576532475321	-52.751496323683654
2617000	1.702226070848865	-4661.786208853386	-290.60448177208326	-4371.181727081303	9.338606998836044	11.129452900006864	7.0171267166545315	3.997961624851168	0.7000131167013063	0.5283543998891312	8.0	3.0	3.0	2.0	4.0	10.028950708393273	0.6323125339902574	0.5100490176669343	1.8576384483428061	0.004444333528942918	-1234.6748122287672	-1193.3322749751921	-1943.174639877343	-48.11370984873716
2618000	2.494610302777119	-4664.19107252795	-292.3155287830761	-4371.875543744874	9.52506936990859	11.11194995844707	9.688780872576443	2.319030963650663	1.8678300572881588	0.9553640608569344	3.0	2.0	7.0	1.0	7.0	8.370748806686942	0.498074180428338	0.6564224854783485	1.8455033340933114	0.004245335695903615	-1236.3909796046128	-1191.8477476155647	-1943.636816524697	-48.951142935142464
2619000	2.18022151900251	-4661.6158214296565	-295.87686304665556	-4365.738958383001	8.792910069312134	10.077490463836789	16.307878183585384	11.85278619657562	4.977999993438643	0.8312310640407785	1.0	1.0	10.0	1.0	7.0	8.370748806686942	0.5938538395726102	0.6513302707945912	1.7548158896327968	0.004421380616309965	-1232.9769586722732	-1194.0863372534816	-1938.6756624572458	-49.071734364613306
2620000	0.8981832652384343	-4662.62152011451	-297.1184160697644	-4365.503104044746	9.721752587641221	136.31639911419464	34.82197599943294	12.582128295172273	2.9922627535136135	1.3027393242201804	1.0	1.0	3.0	8.0	7.0	9.684690063308539	0.5884204257382021	0.6337646770268119	1.7778148972349843	0.004091006780663814	-1231.7150924112398	-1193.9548952051675	-1939.8331164283384	-46.29088253953993
2621000	3.5394955056535142	-4663.109148335849	-295.28158743617627	-4367.827560899673	11.03263310879925	62.604111591589	15.69177212392516	2.4028959018904743	3.3815375908684855	0.8160719695314202	1.0	2.0	6.0	7.0	4.0	8.099140788195646	0.4964766963849774	0.5685031621193619	1.935020141495659	0.003943034521611228	-1235.1861949284773	-1191.3541624582328	-1941.2872035129628	-47.7571272497831
2622000	3.7578948733001845	-4663.935302604699	-297.8984674799008	-4366.036835124798	11.074506641452826	25.81295227760077	2.4685267554911303	2.619372240924724	2.485340726487987	0.5366950775195942	3.0	3.0	3.0	10.0	1.0	9.032707534287997	0.6027588398238483	0.48270992538362323	1.914531234792527	0.003317269766490629	-1234.7914991527753	-1193.3334344574716	-1937.911901514551	-53.838873513344566
2623000	3.866780756701459	-4660.474386629511	-292.6880442753394	-4367.786342354172	11.230703873022291	25.24000626190583	3.2358504486102992	1.1621668643716803	2.8492441638906585	1.1560880860903522	3.0	1.0	3.0	11.0	2.0	8.663081730278575	0.6496838274346769	0.5488874632809603	1.8014287092843613	0.0033464671784066862	-1234.4024088226738	-1192.7626421365012	-1940.6212913949973	-48.09719757130405
2624000	3.483436669598076	-4673.022370282727	-301.15351670165506	-4371.868853581072	11.257644186902985	26.18787522164025	1.850668153628415	5.6519154743186455	5.514677524392885	3.0100514511880396	4.0	1.0	2.0	8.0	5.0	9.362127597536519	0.49385121458076364	0.4982324281428377	2.007916357276397	0.00330829382767463	-1237.0553534782232	-1194.5755512251242	-1940.2379488777244	-53.42658820460739
2625000	1.4639047626902806	-4666.375112757961	-302.4467407877442	-4363.928371970216	12.06267395869659	46.19392966539244	9.269495252720157	3.8692414609889823	3.629674308089218	1.8925467046490843	2.0	7.0	4.0	3.0	4.0	8.038077788556937	0.7222610202347229	0.5864612143917173	1.6912777653735582	0.0031010553383368795	-1234.3437827035793	-1192.0729162972077	-1937.5116729694291	-55.491839249493026
2626000	1.5977076294760355	-4664.624136576518	-300.0629442372153	-4364.561192339303	11.012121486873612	39.13963755716995	5.318735537554902	0.34822570023853444	1.603663935827482	2.3841049290195278	3.0	11.0	2.0	3.0	1.0	7.7596179958946	0.5659483827794911	0.5504066822677329	1.8836449349527742	0.003391919299983848	-1234.5971496140953	-1192.1182570527571	-1937.84578567245	-53.03934141396613
2627000	1.5977076294760355	-4667.446914271523	-299.4394322050315	-4368.007482066492	10.28822927506473	36.36904372646298	5.064834783635877	0.4745179756044341	0.9603402872400041	2.3957095815856513	4.0	11.0	1.0	1.0	3.0	9.334165591529786	0.6904794257601116	0.47881842007882347	1.830702154161063	0.0037814507069005806	-1233.001124341314	-1193.6865532324264	-1941.3198044927526	-54.171987128460756
2628000	1.8294736939459417	-4661.537871419645	-297.27100061098855	-4364.266870808657	9.967879961849818	30.744407881145193	5.064834783635877	0.8717164431751446	1.8932173840478337	1.4725751097403665	2.0	14.0	1.0	1.0	2.0	10.325683845791934	0.7083893979814329	0.5793418916700839	1.7122687103484815	0.003844800903384441	-1232.0641134468685	-1194.3611294269067	-1937.8416279348808	-52.416637745951576
2629000	1.643409166949331	-4655.867670667051	-288.7317417728334	-4367.135928894218	9.312625599190088	17.40849132619603	1.6833736554333771	3.4944493606146128	1.6550991526188863	0.7338153264634587	3.0	8.0	1.0	4.0	4.0	10.016278705943247	0.5335231216379963	0.6110651653686953	1.8554117129933063	0.004153808973855652	-1234.8749061220308	-1193.1332595826107	-1939.1277631895766	-45.08970580125611
2630000	1.2349497875608364	-4663.417006010322	-298.4108525517367	-4365.006153458586	9.657423026538767	38.226163466912155	11.636338555184832	3.0868088594959597	1.312486423565414	0.9917056259383016	4.0	10.0	2.0	3.0	1.0	9.923039778629406	0.5599683509756657	0.6124577687683993	1.8275738802559331	0.004367711731487329	-1234.0779435241116	-1194.7191821350111	-1936.209027799463	-52.966783577146074
2631000	1.845877921798258	-4659.735723136089	-291.62784706328966	-4368.1078760728	10.015796444406943	34.13518339918693	6.575506632679942	0.46991476367152085	0.9876881604030769	1.5045779829726305	3.0	10.0	2.0	1.0	4.0	9.103366550653961	0.6095758448947369	0.5368314069011555	1.8535927482041055	0.004269630957074011	-1235.1571362498519	-1196.6306933964188	-1936.3200464265292	-47.09500266619176
2632000	1.1972496209933396	-4658.479067327008	-286.6303817247925	-4371.8486856022155	8.990434471630401	27.69648421024564	3.3878245279313397	1.371138169454528	0.8791057509143897	0.5229895238277928	4.0	6.0	5.0	2.0	3.0	8.320804258549897	0.6539083655468835	0.6464504695875195	1.699641164865595	0.0042123668742466355	-1238.1825879380926	-1190.273054276582	-1943.3930433875412	-44.4404173513145
2633000	1.6759499570367238	-4652.83236830034	-287.5228414015471	-4365.309526898793	8.949205283617383	34.033347415936746	7.608728216792409	4.103015591114432	1.7082405943439947	0.5326212958327948	3.0	1.0	7.0	4.0	5.0	10.46314529352105	0.5977304852963513	0.5178543116538346	1.884415203049812	0.004308376624746593	-1234.1138964847298	-1189.6554683353593	-1941.540162078703	-42.394358000479485
2634000	0.4980559341623234	-4666.260375483643	-295.68255405954125	-4370.577821424102	10.558199354150473	39.655760469923	23.652642391685166	2.6819491721334012	3.0225434357199	2.4393133444167936	2.0	2.0	7.0	1.0	8.0	10.54962163580438	0.6525177363688982	0.5302933811499587	1.8171888824811413	0.0035076999140189035	-1238.106012715531	-1191.8130964255986	-1940.6587122829724	-47.80749188593201
2635000	1.9517652626147992	-4660.907572461082	-297.35298421531513	-4363.554588245767	9.807992186296365	97.09549394776288	11.003340367950026	3.0307553105018683	2.89842213164858	0.799224880519958	3.0	4.0	3.0	4.0	6.0	9.669589753045761	0.611776543888206	0.5584298909877322	1.82979356512406	0.0040151422980416835	-1233.1455417725192	-1194.5048879668936	-1935.9041585063544	-49.48207595195321
2636000	2.185240387104582	-4658.42183731996	-293.8387229375834	-4364.583114382377	9.883299401677325	55.96496783656324	3.796173539188863	5.566028656937943	3.270399767593562	0.6191949449481904	3.0	2.0	4.0	6.0	5.0	10.52196319394726	0.5338039282750199	0.5584298909877322	1.9077661807372461	0.003702691686295265	-1232.7924933720583	-1192.2466404566171	-1939.5439805537019	-46.6307598804642
2637000	2.0951117040091924	-4658.896198283452	-294.02918686810585	-4364.867011415346	9.902015426184473	40.14570226821652	8.775641064237965	4.005697133425603	0.8113461166084649	1.1004503087007784	2.0	6.0	5.0	3.0	4.0	8.0768741419091	0.5533693094537817	0.5872442681006996	1.8593864224455168	0.0037427806532602343	-1233.9646794062298	-1191.9687460026494	-1938.9335860064668	-48.71207916637285
2638000	0.7049266885781216	-4660.684450766284	-294.4897585312814	-4366.194692235003	9.42814303591235	66.02407505840931	19.559833768892673	6.111548348645774	0.884642705645102	0.9503170840755019	2.0	4.0	7.0	5.0	2.0	8.706493661992146	0.6336233407893286	0.4310925148797011	1.9352841443309683	0.00442597856137012	-1233.6180687537224	-1192.4531457184225	-1940.1234777628579	-47.198359584326994
2639000	2.4556823856348853	-4666.617418894804	-294.3770024577675	-4372.240416437036	9.649473088961063	43.68682013521958	14.306321449547722	4.73798564494181	0.30420060674257277	0.6938163784179107	1.0	4.0	11.0	1.0	3.0	10.742137986233061	0.5318840013299686	0.6521949266487755	1.815921072021254	0.004151494197301942	-1235.2187979054747	-1191.5889463047597	-1945.4326722268015	-48.160334349239584
2640000	2.829219173557116	-4663.217372643773	-301.38644921763796	-4361.830923426135	10.349768992038914	93.52283134983051	13.151514868394969	7.926110558067793	2.994608621737999	1.2334828836674177	1.0	6.0	8.0	3.0	2.0	6.993403023864319	0.5870565218360222	0.5096904893114302	1.9032529888525458	0.003910001693740681	-1232.0442759687867	-1191.8198720058729	-1937.966775451476	-52.83003146643991
2641000	1.8073177419431912	-4677.019471866329	-306.8117392860439	-4370.207732580285	10.002919801806511	301.4155127776906	11.48907533570495	2.7955274629068327	1.390952222059373	2.7528357426658285	1.0	2.0	9.0	4.0	4.0	8.996309820096263	0.6993712365625013	0.48326594605109924	1.8173628173863976	0.003963430100821276	-1236.1041927307526	-1192.1047167727156	-1941.9988230768165	-56.38192745580628
2642000	1.1003359377566149	-4665.03657533649	-295.2366890934699	-4369.79988624302	9.303099749904533	43.03626274870232	9.082710151536254	3.970619753251746	1.6038679442705055	3.3922650885515786	2.0	4.0	6.0	5.0	3.0	9.893585312123825	0.525373582955641	0.4970830164647184	1.9775434005796386	0.0040480531293852805	-1237.9455460784573	-1193.72990899318	-1938.1244311713833	-47.93729724463167
2643000	2.2250345778388074	-4667.682159633585	-298.79335820233325	-4368.8888014312515	10.006394576512017	25.486628599305515	16.55739955821784	3.240181165277954	0.5724322561159184	1.0608071789177416	2.0	4.0	10.0	1.0	3.0	11.01750165084112	0.4700477608974003	0.5015380860831165	2.0284141530194812	0.0038487087706577596	-1235.2650164527563	-1192.9260802904184	-1940.6977046880763	-53.35928585674977
2644000	2.374493311031161	-4664.949765146213	-300.38469293883907	-4364.565072207374	10.293215773730763	47.51314390188058	6.936049318701939	1.9698385488096173	0.8803367370756547	4.25276424524904	1.0	9.0	5.0	4.0	1.0	10.251487089187517	0.608751082056792	0.6263748223568245	1.7648740955863818	0.0036342947299644554	-1231.8397460750693	-1191.5471218238895	-1941.1782043084154	-51.88178700931071
2645000	2.374493311031161	-4661.48197916676	-296.75817930355925	-4364.723799863201	10.096095239023203	25.535318915987055	6.61422757883207	5.807162158351591	1.1564321489895557	3.109237601565769	1.0	6.0	4.0	6.0	3.0	8.273319339275329	0.5887852032023081	0.6805685361381624	1.7306462606595276	0.004161506660223562	-1233.5213050923796	-1192.7483591889848	-1938.454135581836	-50.088065680817124
2646000	1.9495754904995648	-4656.897889050118	-294.7097152280142	-4362.188173822104	9.200594937112065	19.208706894714624	8.059110522511444	9.4100657034379	2.250702231793805	2.383619188032339	3.0	7.0	1.0	7.0	2.0	9.365544736536904	0.5946942425272739	0.5256418953496483	1.8796638621230757	0.004123149069428373	-1233.0347293245406	-1191.228051983345	-1937.9253925142177	-48.278193763891565
2647000	1.6401011734735433	-4660.702400120306	-291.851513060339	-4368.850887059967	8.334971946794905	19.171923808101294	8.026963877817687	5.795919915694173	1.679958516196851	1.2570136167596393	6.0	3.0	4.0	4.0	3.0	8.759812259694309	0.5892787748866963	0.5935522601926184	1.817168964920683	0.004664789714336473	-1234.3820829083136	-1189.8075211844534	-1944.6612829672	-46.978373433428594
2648000	1.849800518343364	-4656.42536771556	-289.0385701599237	-4367.386797555637	9.810126316662506	12.115252264858713	3.744731472918372	0.7363147573628099	0.2808356344465095	0.3688407440009787	4.0	9.0	3.0	1.0	3.0	7.914251609272935	0.6323679380205731	0.6871644036561677	1.680467658323257	0.004599518965704226	-1233.047000738814	-1193.5568701879697	-1940.7829266288531	-49.77770380420417
2649000	2.9605020053146927	-4662.435480071082	-292.0275557370362	-4370.407924334046	10.279916653082674	30.748654209821616	5.975220001991591	1.8876393445657371	0.7299891059024572	0.6974582902879167	3.0	9.0	6.0	1.0	1.0	7.962802937643862	0.7228345382656463	0.43988673776395687	1.8372787239703945	0.0038875444795133623	-1235.5647151404924	-1192.3656963429219	-1942.4775128506315	-48.88195755024002
