# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:10 BST 2015 [seed=1430153528940]
state	age(PEREGRINEFALCON_HK_D0028_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
694000	2.7768642585601375	-4665.499963542041	-296.64232481529154	-4368.857638726749	8.392000419258592	500.8303137574498	13.429819107454529	4.499247626279608	7.3183927597500595	0.42408767231759326	1.0	3.0	3.0	7.0	6.0	8.04361149982323	0.6126181577534378	0.5571238232791622	1.830258018967399	0.004695955971172619	-1232.925511048208	-1188.175738266982	-1947.7563894115588	-43.728260188373255
695000	1.531203820732816	-4667.178366353343	-296.8743453763258	-4370.304020977018	9.003384429152769	87.50969311379134	17.63245405928429	4.359754997175367	3.3251346008441565	1.1092494687461376	2.0	5.0	2.0	6.0	5.0	7.6068612966098055	0.5440460254213209	0.6574388669288669	1.7985151076498112	0.004654143694694576	-1234.3379212065115	-1192.9686597255084	-1942.9974400449985	-48.55458648053379
696000	1.164659853493609	-4659.783678796167	-291.79389536251	-4367.989783433657	9.303849348616179	12.83721462956354	4.455393609929031	5.630666204122373	1.192805998279075	0.37848661502740877	3.0	5.0	4.0	4.0	4.0	10.34720511914868	0.686372655183855	0.4829985820656552	1.8306287627504885	0.004183023625171705	-1235.4864706064968	-1192.8783124890874	-1939.6250003380724	-48.55531741628499
697000	1.5119717136097588	-4660.468622365375	-287.953851919676	-4372.5147704456995	8.92397993874733	7.863670161886938	4.955310797267308	1.0006800101013553	0.40332708482693175	0.22596431049457802	6.0	5.0	6.0	1.0	2.0	8.388862309394398	0.744218574949004	0.47156349308141177	1.7842179319695828	0.00440873891294165	-1235.2628426066512	-1195.6981388361053	-1941.553789002943	-48.955401468034154
698000	1.5476278458140857	-4662.499296247686	-291.34383097153716	-4371.155465276149	8.426529565706382	22.19209680665366	13.289442121545118	3.0092603364640804	0.9694726890100679	1.7038677889417302	1.0	6.0	7.0	4.0	2.0	9.773276945864486	0.5207556657074724	0.6448778366174343	1.834366497675092	0.004610158732335156	-1237.6059606103597	-1193.3731932270687	-1940.1763114387204	-46.04357626482922
699000	2.157574069950585	-4662.015240382403	-288.8801104002742	-4373.135129982129	8.349468494937394	12.995192546153016	10.293062259731464	6.248062169447891	2.9570493614565536	0.5623990037119412	4.0	4.0	2.0	3.0	7.0	11.774539717212246	0.5578935408678332	0.5549843735734804	1.8871220855586852	0.005437340250142725	-1234.7965193563086	-1190.9908345916303	-1947.34777603419	-43.716021520924635
700000	2.341358567076612	-4654.941204523846	-286.1283825664359	-4368.81282195741	8.96238231121383	11.688368073443037	14.39671864798343	2.8172099257648044	2.6762466941258665	0.5834912414910043	4.0	1.0	4.0	6.0	5.0	9.560231183459775	0.5642053581737723	0.5753945860960251	1.8604000557302016	0.004730656796941702	-1236.158013653394	-1189.6963802486944	-1942.9584280553222	-41.412523407773016
701000	1.6144920143531802	-4659.53182641433	-288.80187009207316	-4370.729956322257	8.662874226772471	51.12902428439933	1.691754503777714	1.9504656806921707	1.2290252618314235	1.0451687474303535	4.0	6.0	2.0	6.0	2.0	8.669722024986836	0.5261886519619985	0.4508188497749229	2.022992498263078	0.0046941208365283305	-1238.8800067935124	-1192.3142012781018	-1939.535748250642	-44.448227495890016
702000	1.8382692126531288	-4650.831823859431	-285.61421465533164	-4365.217609204099	9.288457955012996	41.464509951681556	2.4140965528603218	3.398364046033098	2.9286713655831513	0.8797467178806384	2.0	3.0	8.0	1.0	6.0	9.761457698297063	0.613395860675416	0.5858635885815875	1.8007405507429954	0.004240141669644162	-1231.9581330326614	-1193.0032131787696	-1940.2562629926679	-39.820302564847445
703000	0.3040569818882872	-4662.056592951306	-293.48984909971097	-4368.566743851595	9.401817784406443	100.24550456027973	6.572990308275352	0.4966811999809294	0.623256750742539	0.8915711472292117	3.0	7.0	1.0	2.0	7.0	9.666186911035174	0.5668566738004674	0.6175512247219663	1.815592101477565	0.004794225233348266	-1235.6945737883398	-1192.6089099087765	-1940.2632601544783	-48.210616870044525
704000	0.5542226370010719	-4659.177592727557	-290.0793525291243	-4369.098240198432	8.49788316980105	113.83112165656277	10.33135550220051	0.9027047608108166	0.796171498007259	0.7937572884335267	3.0	8.0	4.0	1.0	4.0	10.206284879649159	0.646516506066634	0.5833206999506899	1.7701627939826747	0.00495750619287625	-1233.588647963468	-1194.2724530747553	-1941.237139160209	-43.966436785339866
705000	1.4636646197014587	-4653.488200955899	-287.1503921858442	-4366.337808770055	8.88697390266758	14.951819142502693	4.402928218694827	0.5968877189597573	1.2836753171289637	1.422398015521059	4.0	7.0	1.0	1.0	7.0	7.790449974841775	0.7213990265536524	0.49666375532331164	1.7819372181230344	0.00494460742545019	-1236.238734143022	-1195.0908259869004	-1935.0082486401327	-44.52462574943364
706000	1.6323123744142078	-4650.158469176642	-284.0442962409686	-4366.114172935673	8.503411368536787	34.40014404378816	2.3105717849543552	3.154479361581452	0.47664076189101356	0.46211643002502206	4.0	6.0	3.0	1.0	6.0	10.91639104226497	0.6154750177643334	0.621618762357729	1.7629062198779362	0.004381782888198241	-1233.637749798929	-1190.4990800151145	-1941.9773431216295	-40.521041291294445
707000	1.0999709766318226	-4649.310544649704	-285.73191996004124	-4363.578624689662	8.372433907165215	21.631872657309945	6.885942911256471	1.1985229535056077	1.0734320620646565	0.4053336699108617	3.0	7.0	7.0	1.0	2.0	9.232207381719762	0.6154750177643334	0.621618762357729	1.7629062198779362	0.0048345813883558224	-1229.860596263073	-1191.5993253048578	-1942.1187031217314	-43.155331845787416
708000	1.1118403258023852	-4657.827813812367	-280.7814791065933	-4377.046334705774	8.338984501426884	25.5513975460684	7.292406305398492	2.229269597888481	0.43828327620350044	0.1630257632790324	2.0	7.0	8.0	2.0	1.0	7.235055477537655	0.5642412365056155	0.5716778542537045	1.8640809092406783	0.004924881771679889	-1237.7269305409761	-1195.672080136066	-1943.6473240287319	-38.93936279806659
709000	1.3692455631741032	-4655.453355038278	-284.65327778107945	-4370.800077257198	8.417337878943025	40.78142420240902	8.861029654170856	6.639340627539621	0.9112736067827306	0.174530772872816	1.0	7.0	3.0	6.0	3.0	8.530129566211171	0.5691046659016489	0.5477216377376578	1.8831736963606918	0.005261325280796084	-1233.7128504201892	-1188.2741528122638	-1948.8130740247448	-39.55761418489232
710000	1.5829871604095271	-4660.726236665373	-291.35641967462635	-4369.369816990747	8.730243239762482	47.63331901613152	18.6939014969125	6.798325031460496	2.4511912470549726	0.11316409569487355	1.0	2.0	8.0	7.0	2.0	9.724673609748812	0.5403749092649354	0.5764513943743713	1.8831736963606918	0.004329553487896476	-1232.9859394999949	-1188.9396383679805	-1947.4442391227715	-44.19188651810152
711000	0.9871948613704156	-4660.215692813828	-296.582892935165	-4363.632799878664	9.559154283288503	79.62496771506738	26.81843941928972	5.612769286540813	0.4657519047228466	0.48764315578339945	1.0	3.0	9.0	5.0	2.0	8.631170733971805	0.6156721557354095	0.704748492139066	1.6795793521255231	0.004424828839946296	-1230.13244931095	-1194.4605359138857	-1939.0398146538287	-49.488236483997404
712000	1.5494080342250847	-4662.573614330799	-295.74222364708976	-4366.831390683709	8.88285159965033	13.338827745013447	6.147930227206415	11.106904981760414	1.3574473604536255	4.2328292575398265	1.0	4.0	6.0	7.0	2.0	8.184951520150442	0.5977104458670852	0.6216781946188608	1.7806113595140522	0.004234960442317321	-1233.9994100996876	-1190.8743818700605	-1941.9575987139617	-48.16281291157576
713000	1.7724460088776466	-4664.1706256332145	-296.3654470041912	-4367.805178629023	10.075158282896176	62.8346550918822	19.928892500627402	6.377657950433013	1.68115398486602	2.438349308700332	1.0	1.0	10.0	7.0	1.0	11.417091876755565	0.734062888672461	0.5788702821664214	1.6870668291611157	0.0043787673522674925	-1234.2990471174685	-1194.573777091328	-1938.9323544202275	-47.67517335246677
714000	1.484064132104292	-4661.054431204692	-293.54627397376555	-4367.508157230926	9.146946846396135	29.633405482120924	7.7583417214524255	3.7553212359062504	3.8586510650116437	0.5970024114806214	3.0	2.0	9.0	1.0	5.0	12.921216542389262	0.6179400231591314	0.5752352915103961	1.8068246853304708	0.004802773847659982	-1233.4079888041326	-1195.0306992157887	-1939.0694692110053	-47.300748603230794
715000	1.535854230498959	-4659.258616767904	-292.8660050751698	-4366.392611692734	9.145984224004067	32.789278247700054	41.11850441621751	4.694053166456875	0.9039329461576947	0.6003932151293151	3.0	2.0	8.0	2.0	5.0	8.103797881294314	0.7499146605424002	0.5229095652151659	1.727175774242432	0.004680000682914732	-1236.4886131399674	-1191.0438900996937	-1938.8601084530733	-46.14825234688809
716000	2.239057421453274	-4659.9905935695415	-290.30878817365834	-4369.681805395883	8.63658774486535	44.35821863188272	27.93126792150031	4.205394940450339	1.3680671893102583	1.2808417869221558	2.0	1.0	7.0	5.0	5.0	9.575430388769206	0.6126833938999747	0.4624683551926981	1.9248482509073255	0.004933885117759505	-1232.7331333014952	-1193.472328246797	-1943.4763438475914	-43.08517676107105
717000	1.5430896435765191	-4665.100221575087	-294.28968113450924	-4370.810540440578	9.033670469815231	72.89882564786711	9.308875684138174	10.332502539939298	3.8081514988157004	0.8945641370842415	3.0	1.0	4.0	5.0	7.0	9.831545415950055	0.5821196090448608	0.6185910787708571	1.7992893121842803	0.004913757418162315	-1233.1454335919059	-1192.7062666132279	-1944.9588402354436	-45.42289749320113
718000	1.4860776844435635	-4654.497782774992	-287.84092325510954	-4366.656859519882	8.545806581900788	30.573483207840564	7.403425177151449	6.413901767717252	2.49026789603095	0.543342058013238	4.0	1.0	6.0	2.0	7.0	7.611141230620604	0.6223202305168395	0.6255573259194418	1.7521224435637168	0.00451351416923516	-1234.5447284452214	-1191.1732490425118	-1940.9388820321487	-42.22479234464395
719000	1.4222267028289757	-4661.056608424349	-294.9330283903745	-4366.123580033975	9.149176001003788	45.703941843229344	11.533229510075506	4.250993774407542	0.8868389213641775	0.6613688421615359	3.0	2.0	9.0	5.0	1.0	9.943345035750724	0.726404363387474	0.4831438603067817	1.7904517763057426	0.004077129989132466	-1235.0617615623112	-1189.628344687693	-1941.4334737839704	-49.38564112580718
720000	0.7494551930296498	-4659.633407466741	-295.7439696159487	-4363.889437850792	9.344189137662202	16.871108978264044	5.21548048320908	6.981568222141873	3.2601964845857476	1.684798004135146	2.0	1.0	7.0	2.0	8.0	11.260117653330088	0.5659955860103134	0.5303092850716461	1.9036951289180388	0.003927826190082991	-1235.091675273443	-1192.6660961051557	-1936.1316664721933	-50.00478477444932
721000	1.6671427930121423	-4657.835684065323	-292.28260796415043	-4365.553076101172	9.107536941773981	134.20119425208773	8.33789637226686	4.7219337664034455	1.5980144624337318	0.43566917683037076	2.0	8.0	1.0	2.0	7.0	10.232599422839163	0.6476238451035841	0.5933809664509954	1.758995188445419	0.004549467015540013	-1233.4045667879209	-1191.1403755629112	-1941.0081337503407	-44.51854143898066
722000	2.239305355735533	-4668.681977957119	-297.46224787707627	-4371.219730080043	9.546271798326414	113.14963663965239	6.762953535770203	11.597493145985036	6.538185975658121	1.5528522803006355	2.0	6.0	2.0	2.0	8.0	9.48524200819377	0.5674412466759655	0.594569796927522	1.8379889563965108	0.004119269749143046	-1229.8647246420094	-1188.914771774821	-1952.4402336632118	-46.68078084224356
723000	1.5442244242425605	-4658.763097566178	-294.66153224259915	-4364.101565323579	9.753379671191784	29.09676364099416	3.959169516019871	2.7736519718696395	1.5602744898728824	1.578831743953955	3.0	10.0	1.0	1.0	5.0	6.872313861921555	0.5687292197955127	0.6085699994997944	1.8227007807046913	0.004655666308706495	-1231.570002669772	-1192.455399216351	-1940.0761634374555	-50.482146202130934
724000	1.1507371679050737	-4669.104478045147	-293.81538056844875	-4375.289097476698	9.44859679676136	19.119461163632103	18.862651513955626	1.7810261484928567	0.5125979107527356	0.7307243612306862	2.0	8.0	4.0	4.0	2.0	11.808672774690272	0.7208083890495165	0.39696267493325194	1.8822289360172297	0.004487114261774748	-1233.5397353833912	-1195.8944447277738	-1945.8549173655333	-49.546182920249606
725000	1.4176376894342422	-4654.73078924712	-292.7660744364041	-4361.964714810716	9.326158716467178	31.542165774275155	7.313189530398045	1.6179533454627657	1.4371483766474207	0.8162232111591662	1.0	7.0	6.0	1.0	5.0	9.640419108177268	0.6416779502418751	0.542228609101282	1.816093440656841	0.004807470573080933	-1232.4812966765624	-1193.634901263752	-1935.8485168704015	-48.596158424542544
726000	1.593029407080809	-4654.235947829613	-292.97766437378357	-4361.25828345583	9.52205671902418	22.158229315155747	4.545311193456041	2.9861097898663593	2.7569873817471047	0.9528040211376212	2.0	10.0	1.0	1.0	6.0	9.903109412529957	0.5654978627725677	0.5809395796446055	1.8535625575828252	0.00395864052327419	-1232.0362803795508	-1191.3761565746581	-1937.845846501621	-48.47672089745302
727000	1.0787076633791224	-4667.723942921037	-294.90812870432376	-4372.815814216713	11.277989745826149	26.606510728057934	8.127477363106646	2.0915086333185777	1.8763838941157185	1.4760127286068958	2.0	8.0	1.0	1.0	8.0	12.219752866082384	0.5654978627725677	0.4697175828487225	1.9647845543787081	0.0040696354204908984	-1234.0257553363379	-1195.6803688036691	-1943.1096900767063	-49.8751936603758
728000	1.792495978623589	-4660.984204875128	-294.2599221664907	-4366.7242827086375	9.503379063647515	15.707227463862468	6.268098495372267	2.1150407512030682	0.7308045065136143	1.353934610660273	1.0	10.0	4.0	4.0	1.0	11.51637012670864	0.626846145594882	0.4571790591411999	1.9159747952639166	0.0040743440145998115	-1232.940947595023	-1194.0928696284427	-1939.6904654851717	-50.84378539139102
729000	1.362811200189535	-4659.161958294597	-289.70298551245736	-4369.458972782139	9.304683791468209	66.96477211914096	9.3307494419841	1.5631071838836155	0.28071377276640697	0.3524739812723418	1.0	10.0	6.0	2.0	1.0	8.07569802341928	0.6376971250325544	0.6303049648396085	1.7319979101278358	0.0035877082212186647	-1232.9551812823322	-1191.2945950660019	-1945.2091964338053	-45.7956301378172
730000	2.082096619354972	-4662.769926549178	-295.01730998845574	-4367.752616560722	11.06808658251026	61.353151847248924	4.504433428885324	1.0870186488275926	2.142259229191695	3.956173537966615	2.0	11.0	5.0	1.0	1.0	10.17392025140099	0.5356495107115447	0.6141819439929362	1.8501685452955174	0.003459798866821584	-1233.3077546275538	-1192.9385689513908	-1941.506292981778	-47.72308259693124
731000	2.0965849995297887	-4669.794522703006	-301.1576788411812	-4368.636843861825	11.055203810685578	31.733569772703245	11.183905807634783	1.8129908169791527	1.074945045086544	2.166911249700947	1.0	13.0	2.0	3.0	1.0	9.820431588303025	0.5638819322643457	0.6033376446690075	1.8327804230666453	0.002942419032062899	-1232.8982098210747	-1192.328204513005	-1943.410429527745	-55.494945571000414
732000	1.619878547915624	-4662.01874390769	-298.96932120337505	-4363.049422704315	11.263824748619307	30.345988485340243	5.362975578922816	6.294253003981092	1.4746031445807015	2.0712072349764696	3.0	7.0	4.0	5.0	1.0	9.820431588303025	0.6381299175782773	0.5436789153257666	1.8181911670959545	0.003173863886948652	-1232.5781156344647	-1191.9278312668578	-1938.543475802992	-52.70423234581161
733000	2.4714454687174126	-4663.049101524851	-300.3174586976573	-4362.731642827193	11.124987034308536	19.091874855836245	4.17749396093079	8.361042509985502	2.0984136405394764	6.263222833189643	4.0	7.0	2.0	6.0	1.0	9.627098630342864	0.605180516373709	0.591466523973241	1.8033529596530484	0.0032615968280808494	-1232.8075987207474	-1192.2775485912516	-1937.6464955151941	-52.14538924400638
734000	2.04711153405645	-4667.685376971531	-299.81687548246236	-4367.868501489069	10.454532015213225	22.246617295451912	2.2039056533530177	2.125311219414301	1.126839863748458	1.442261931220406	6.0	7.0	1.0	4.0	2.0	12.529695798845768	0.5407978255075275	0.5412522812401666	1.9179498932523038	0.003292338254123398	-1235.1210684671323	-1192.9425674517865	-1939.8048655701502	-56.28879541188266
735000	1.718588580482419	-4663.240480065654	-296.57718318549087	-4366.663296880163	10.666519709221436	69.57770165270325	5.581367022741284	1.964744908626926	0.818603819071591	2.567788381472477	4.0	10.0	2.0	3.0	1.0	11.523843100066648	0.6541584621715759	0.596705334703409	1.749136203125013	0.0036483776980255397	-1237.5502103276685	-1192.075549457075	-1937.03753709542	-49.209053475028924
736000	2.219357064696155	-4669.00698232374	-297.1427631113881	-4371.864219212352	10.728187757823356	18.431147998268532	6.630274846376994	1.0531646926889255	1.9820223313929515	2.5454365591256702	1.0	13.0	2.0	3.0	1.0	11.956870259995744	0.6481067495580733	0.6027570473169116	1.749136203125013	0.0036024717659638317	-1236.4398811008195	-1191.3123868526734	-1944.1119512588584	-52.262495854236874
737000	2.6405447326001297	-4665.97588241381	-301.0143552025234	-4364.961527211286	10.685101982343706	124.0466589120899	6.604623610505858	2.6859291878861615	2.3822866514620347	0.6264070472582094	2.0	6.0	8.0	1.0	3.0	6.86326006083687	0.6104149397722363	0.5289823536350745	1.8606027065926873	0.0038000718982597725	-1232.5213801079474	-1190.138198315236	-1942.3019487881024	-53.83467890912621
738000	1.2793490775808953	-4664.696048600628	-297.1654085592684	-4367.53064004136	10.708623738978742	79.92366530067824	3.739514710438392	5.477956018785169	1.9397767822939096	2.5594926528425708	1.0	4.0	8.0	3.0	4.0	7.986359017295458	0.5353421310970955	0.5786992132173163	1.8859586556855865	0.0032206603204211945	-1234.7460987807322	-1192.1034348729559	-1940.6811063876721	-49.199502858619965
